,rn,iteration
2450,"('R01161', 'forward')",4
2451,"('R02155', 'reverse')",4
2452,"('R01157', 'forward')",4
2453,"('R03288', 'forward')",4
2454,"('R01991', 'forward')",4
2455,"('R02423', 'forward')",4
2456,"('R01989', 'reverse')",4
2457,"('R02914', 'reverse')",4
2458,"('R10524', 'forward')",4
2459,"('R02144', 'reverse')",4
2460,"('R02288', 'reverse')",4
2461,"('R06604', 'reverse')",4
2462,"('R00775', 'reverse')",4
2463,"('R00565', 'forward')",4
2464,"('R02286', 'reverse')",4
2465,"('R01416', 'forward')",4
2466,"('R01992', 'reverse')",4
2467,"('R01164', 'reverse')",4
2468,"('R03477', 'forward')",4
2469,"('R03180', 'forward')",4
2470,"('R00552', 'reverse')",4
2471,"('R02458', 'reverse')",4
2472,"('R06601', 'reverse')",4
2473,"('R10523', 'reverse')",4
2474,"('R04436', 'reverse')",4
2475,"('R03496', 'forward')",4
2476,"('R00777', 'forward')",4
2477,"('R01168', 'reverse')",4
2478,"('R03925', 'reverse')",4
2479,"('R00913', 'forward')",4
2480,"('R05554', 'forward')",4
2481,"('R00551', 'reverse')",4
2482,"('R03286', 'forward')",4
2483,"('R10347', 'forward')",4
2484,"('R01167', 'forward')",4
2485,"('R01566', 'reverse')",4
2486,"('R02425', 'reverse')",4
2487,"('R01990', 'reverse')",4
2488,"('R02422', 'forward')",4
2489,"('R01418', 'reverse')",4
2490,"('R02285', 'reverse')",4
2491,"('R01169', 'reverse')",4
2492,"('R01166', 'forward')",4
2493,"('R03188', 'reverse')",4
2494,"('R03496', 'reverse')",4
2495,"('R01161', 'reverse')",4
2496,"('R01157', 'reverse')",4
2497,"('R03288', 'reverse')",4
2498,"('R01991', 'reverse')",4
2499,"('R02423', 'reverse')",4
2500,"('R10524', 'reverse')",4
2501,"('R00565', 'reverse')",4
2502,"('R01416', 'reverse')",4
2503,"('R03477', 'reverse')",4
2504,"('R03180', 'reverse')",4
2505,"('R02155', 'forward')",4
2506,"('R01989', 'forward')",4
2507,"('R02914', 'forward')",4
2508,"('R02144', 'forward')",4
2509,"('R00777', 'reverse')",4
2510,"('R02288', 'forward')",4
2511,"('R06604', 'forward')",4
2512,"('R00913', 'reverse')",4
2513,"('R00775', 'forward')",4
2514,"('R05554', 'reverse')",4
2515,"('R07643', 'forward')",4
2516,"('R03286', 'reverse')",4
2517,"('R01992', 'forward')",4
2518,"('R10347', 'reverse')",4
2519,"('R01167', 'reverse')",4
2520,"('R01164', 'forward')",4
2521,"('R00552', 'forward')",4
2522,"('R02458', 'forward')",4
2523,"('R02422', 'reverse')",4
2524,"('R06601', 'forward')",4
2525,"('R10523', 'forward')",4
2526,"('R04436', 'forward')",4
2527,"('R01166', 'reverse')",4
2528,"('R01168', 'forward')",4
2529,"('R03925', 'forward')",4
2530,"('R00551', 'forward')",4
2531,"('R07643', 'reverse')",4
2532,"('R01566', 'forward')",4
2533,"('R02425', 'forward')",4
2534,"('R01990', 'forward')",4
2535,"('R01418', 'forward')",4
2536,"('R02285', 'forward')",4
2537,"('R01169', 'forward')",4
2538,"('R01240', 'reverse')",5
2539,"('R00901', 'reverse')",5
2540,"('R01619', 'forward')",5
2541,"('R09530', 'reverse')",5
2542,"('R01618', 'reverse')",5
2543,"('R01931', 'forward')",5
2544,"('R01682', 'forward')",5
2545,"('R05717', 'forward')",5
2546,"('R04860', 'reverse')",5
2547,"('R05789', 'forward')",5
2548,"('R01686', 'forward')",5
2549,"('R02409', 'reverse')",5
2550,"('R01684', 'reverse')",5
2551,"('R03132', 'reverse')",5
2552,"('R00509', 'forward')",5
2553,"('R01027', 'reverse')",5
2554,"('R05467', 'forward')",5
2555,"('R03785', 'forward')",5
2556,"('R03553', 'forward')",5
2557,"('R03105', 'reverse')",5
2558,"('R01240', 'forward')",5
2559,"('R07633', 'forward')",5
2560,"('R09530', 'forward')",5
2561,"('R01618', 'forward')",5
2562,"('R00532', 'reverse')",5
2563,"('R00901', 'forward')",5
2564,"('R02996', 'reverse')",5
2565,"('R00529', 'reverse')",5
2566,"('R04860', 'forward')",5
2567,"('R04208', 'reverse')",5
2568,"('R02409', 'forward')",5
2569,"('R01242', 'reverse')",5
2570,"('R00530', 'reverse')",5
2571,"('R01684', 'forward')",5
2572,"('R07634', 'reverse')",5
2573,"('R07476', 'reverse')",5
2574,"('R03132', 'forward')",5
2575,"('R03553', 'reverse')",5
2576,"('R01027', 'forward')",5
2577,"('R10531', 'reverse')",5
2578,"('R00508', 'reverse')",5
2579,"('R02433', 'reverse')",5
2580,"('R05774', 'reverse')",5
2581,"('R07342', 'reverse')",5
2582,"('R03105', 'forward')",5
2583,"('R00532', 'forward')",5
2584,"('R07633', 'reverse')",5
2585,"('R04463', 'reverse')",5
2586,"('R02996', 'forward')",5
2587,"('R01875', 'reverse')",5
2588,"('R05651', 'reverse')",5
2589,"('R00529', 'forward')",5
2590,"('R04208', 'forward')",5
2591,"('R01242', 'forward')",5
2592,"('R05652', 'reverse')",5
2593,"('R00530', 'forward')",5
2594,"('R01619', 'reverse')",5
2595,"('R05717', 'reverse')",5
2596,"('R07476', 'forward')",5
2597,"('R07634', 'forward')",5
2598,"('R01931', 'reverse')",5
2599,"('R01682', 'reverse')",5
2600,"('R10531', 'forward')",5
2601,"('R00508', 'forward')",5
2602,"('R05789', 'reverse')",5
2603,"('R02433', 'forward')",5
2604,"('R01686', 'reverse')",5
2605,"('R07342', 'forward')",5
2606,"('R05774', 'forward')",5
2607,"('R00509', 'reverse')",5
2608,"('R04463', 'forward')",5
2609,"('R05467', 'reverse')",5
2610,"('R03785', 'reverse')",5
2611,"('R01875', 'forward')",5
2612,"('R05651', 'forward')",5
2613,"('R05652', 'forward')",5
2614,"('R05775', 'forward')",6
2615,"('R00192', 'reverse')",6
2616,"('R10535', 'forward')",6
2617,"('R00316', 'reverse')",6
2618,"('R01399', 'forward')",6
2619,"('R10538', 'reverse')",6
2620,"('R01397', 'forward')",6
2621,"('R06746', 'reverse')",6
2622,"('R07245', 'reverse')",6
2623,"('R00175', 'reverse')",6
2624,"('R00192', 'forward')",6
2625,"('R02317', 'reverse')",6
2626,"('R01396', 'reverse')",6
2627,"('R00316', 'forward')",6
2628,"('R10245', 'reverse')",6
2629,"('R10538', 'forward')",6
2630,"('R01398', 'reverse')",6
2631,"('R10534', 'reverse')",6
2632,"('R06746', 'forward')",6
2633,"('R00175', 'forward')",6
2634,"('R02317', 'forward')",6
2635,"('R07245', 'forward')",6
2636,"('R05775', 'reverse')",6
2637,"('R01396', 'forward')",6
2638,"('R10245', 'forward')",6
2639,"('R10535', 'reverse')",6
2640,"('R01399', 'reverse')",6
2641,"('R01398', 'forward')",6
2642,"('R10534', 'forward')",6
2643,"('R01397', 'reverse')",6
2644,"('R00482', 'reverse')",7
2645,"('R08355', 'reverse')",7
2646,"('R07414', 'forward')",7
2647,"('R08353', 'forward')",7
2648,"('R01917', 'reverse')",7
2649,"('R00482', 'forward')",7
2650,"('R03822', 'reverse')",7
2651,"('R08355', 'forward')",7
2652,"('R08352', 'reverse')",7
2653,"('R08354', 'reverse')",7
2654,"('R01917', 'forward')",7
2655,"('R03822', 'forward')",7
2656,"('R10677', 'reverse')",7
2657,"('R00253', 'reverse')",7
2658,"('R08354', 'forward')",7
2659,"('R08352', 'forward')",7
2660,"('R07414', 'reverse')",7
2661,"('R08353', 'reverse')",7
2662,"('R10677', 'forward')",7
2663,"('R00253', 'forward')",7
2664,"('R00534', 'reverse')",8
2665,"('R03216', 'reverse')",8
2666,"('R01243', 'forward')",8
2667,"('R03216', 'forward')",8
2668,"('R00534', 'forward')",8
2669,"('R01028', 'reverse')",8
2670,"('R04512', 'reverse')",8
2671,"('R01963', 'reverse')",8
2672,"('R01145', 'reverse')",8
2673,"('R01028', 'forward')",8
2674,"('R01243', 'reverse')",8
2675,"('R01963', 'forward')",8
2676,"('R01145', 'forward')",8
2677,"('R01448', 'reverse')",8
2678,"('R04512', 'forward')",8
2679,"('R01448', 'forward')",8
2680,"('R00344', 'reverse')",9
2681,"('R09588', 'reverse')",9
2682,"('R08201', 'reverse')",9
2683,"('R09588', 'forward')",9
2684,"('R00344', 'forward')",9
2685,"('R08201', 'forward')",9
2686,"('R10541', 'reverse')",9
2687,"('R10541', 'forward')",9
2688,"('R09808', 'reverse')",10
2689,"('R09808', 'forward')",10
2690,"('R09809', 'reverse')",10
2691,"('R09809', 'forward')",10
2692,"('R09799', 'reverse')",10
2693,"('R09799', 'forward')",10
2694,"('R00486', 'forward')",11
2695,"('R05780', 'reverse')",11
2696,"('R05780', 'forward')",11
2697,"('R01887', 'reverse')",11
2698,"('R01887', 'forward')",11
2699,"('R00486', 'reverse')",11
2700,"('R02949', 'forward')",12
2701,"('R01450', 'reverse')",12
2702,"('R01450', 'forward')",12
2703,"('R02546', 'reverse')",12
2704,"('R02949', 'reverse')",12
2705,"('R02546', 'forward')",12
2706,"('R00899', 'reverse')",13
2707,"('R00899', 'forward')",13
2708,"('R02547', 'reverse')",13
2709,"('R00135', 'reverse')",13
2710,"('R02547', 'forward')",13
2711,"('R00135', 'forward')",13
2712,"('R00199', 'reverse')",14
2713,"('R00199', 'forward')",14
2714,"('R00206', 'reverse')",14
2715,"('R00206', 'forward')",14
2716,"('R00336', 'reverse')",15
2717,"('R00336', 'forward')",15
2718,"('R01856', 'reverse')",15
2719,"('R01856', 'forward')",15
2720,"('R00614', 'forward')",16
2721,"('R00614', 'reverse')",16
