,rn,rule
12948,R00268_v2,7510
12949,R00271_v1,103_2002
12950,R00272_v1,323_7522_7574
12953,R00275_v1,601
12954,R00275_v1,11
12956,R00275_v2,601
12957,R00275_v2,11
12959,R00275_v3,601
12960,R00275_v3,11
12962,R00275_v4,601
12963,R00275_v4,11
12964,R00277_v1,1_2003
12965,R00277_v1,1
12966,R00278_v1,1
12967,R00280_v1,3156
12968,R00280_v1,107_5
12969,R00280_v2,3156
12970,R00280_v2,107_5
12971,R00282_v1,2002
12972,R00282_v2,2002
12973,R00283_v1,2007_2484
12974,R00283_v2,2007_2484
12975,R00283_v3,2007_2484
12976,R00283_v4,2007_2484
12977,R00284_v1,107_5
12978,R00284_v1,4017_7586
12979,R00284_v1,7586
12980,R00287_v1,304_378_7515_920
12981,R00287_v1,304_7515
12982,R00287_v1,304_378_7515
12983,R00287_v1,159
12984,R00287_v2,304_378_7515_920
12985,R00287_v2,304_7515
12986,R00287_v2,304_378_7515
12987,R00287_v2,159
12988,R00287_v3,304_378_7515_920
12989,R00287_v3,304_7515
12990,R00287_v3,304_378_7515
12991,R00287_v3,159
12992,R00287_v4,304_378_7515_920
12993,R00287_v4,304_7515
12994,R00287_v4,304_378_7515
12995,R00287_v4,159
12996,R00289_v1,7516
12997,R00289_v1,208_7516
12998,R00289_v2,7516
12999,R00289_v2,208_7516
13000,R00291_v1,2003
13001,R00293_v1,2003
13002,R00294_v1,107_5038
13003,R00294_v1,5039
13004,R00294_v1,148_2004
13005,R00294_v1,107
13006,R00294_v1,2004
13007,R00294_v1,5038
13009,R00297_v1,217_304
13010,R00297_v1,187_217_304
13011,R00299_v1,2484
13012,R00302_v1,2003
13013,R00304_v1,2006
13014,R00304_v1,7525
13015,R00305_v1,2003_244
13016,R00305_v1,2003
13017,R00307_v1,2002
13018,R00307_v2,2002
13019,R00307_v3,2002
13024,R00315_v1,2484
13025,R00315_v2,2484
13028,R00318_v1,304_7515
13029,R00319_v1,2002
13030,R00328_v1,2484
13031,R00328_v1,5
13032,R00328_v2,2484
13033,R00328_v2,5
13034,R00328_v3,2484
13035,R00328_v3,5
13036,R00328_v4,2484
13037,R00328_v4,5
13038,R00330_v1,2004
13039,R00330_v1,304
13042,R00335_v1,2484
13043,R00335_v2,2484
13044,R00335_v3,2484
13045,R00335_v4,2484
13046,R00336_v1,1077_131_221_304_316
13047,R00336_v1,131
13048,R00339_v1,2485_2487
13049,R00340_v1,2002_218
13050,R00340_v2,2002_218
13051,R00340_v3,2002_218
13052,R00341_v1,2004
13053,R00344_v1,103_2002_2003_206_325_3794
13054,R00344_v1,103_2002_2003_206_325
13055,R00344_v2,103_2002_2003_206_325_3794
13056,R00344_v2,103_2002_2003_206_325
13057,R00344_v3,103_2002_2003_206_325_3794
13058,R00344_v3,103_2002_2003_206_325
13059,R00345_v1,2002
13060,R00345_v2,2002
13061,R00350_v1,2487
13062,R00350_v2,2487
13063,R00350_v3,2487
13064,R00351_v1,2002
13065,R00351_v1,172
13066,R00351_v1,103_2002
13067,R00351_v2,2002
13068,R00351_v2,172
13069,R00351_v2,103_2002
13070,R00352_v1,172_2003_2007_206
13071,R00352_v1,172_2003_2007
13072,R00353_v1,103_2002_2486_325
13074,R00357_v1,2003_244
13075,R00357_v1,2003
13076,R00357_v1,278_604
13077,R00357_v2,2003_244
13078,R00357_v2,2003
13079,R00357_v2,278_604
13080,R00359_v1,2003
13081,R00359_v2,2003
13082,R00360_v1,217_304
13083,R00360_v1,2003
13084,R00361_v1,217_304
13085,R00361_v1,2003
13086,R00362_v1,2002_2003_5085
13087,R00365_v1,2003_3692
13088,R00365_v1,2003
13089,R00366_v1,2003
13091,R00369_v1,7577
13094,R00372_v1,7577
13095,R00374_v1,101_221_244
13096,R00374_v1,101_2003_221_244
13097,R00374_v1,101_2003_221
13101,R00396_v1,2003_3692
13102,R00396_v1,2003
13104,R00399_v1,2003
13105,R00401_v1,1_2002
13106,R00401_v1,1_2002_2004_2493
13107,R00402_v1,1001_187_2003_205_221_278_604
13108,R00402_v1,1_1001_187_2003_205_221_278_604
13109,R00405_v1,2003_2007_206
13110,R00409_v1,2002
13111,R00411_v1,2011_325
13112,R00416_v1,7516
13113,R00416_v1,208_7516
13114,R00416_v2,7516
13115,R00416_v2,208_7516
13116,R00416_v3,7516
13117,R00416_v3,208_7516
13118,R00416_v4,7516
13119,R00416_v4,208_7516
13120,R00418_v1,2003
13121,R00425_v1,297_7580
13122,R00425_v1,7580
13123,R00426_v1,7504
13124,R00426_v1,159
13125,R00429_v1,1077_131_221_304_316
13126,R00429_v1,316
13127,R00430_v1,2002_7518
13128,R00430_v1,1_2002_7518
13129,R00430_v2,2002_7518
13130,R00430_v2,1_2002_7518
13131,R00431_v1,2004
13132,R00432_v1,2003_2007_206
13133,R00434_v1,206_304
13135,R00434_v1,207
13136,R00434_v1,223_304_873
13137,R00434_v1,868
13140,R00434_v1,237_2498
13141,R00434_v1,304
13142,R00434_v1,2007_206_304
13143,R00434_v2,206_304
13145,R00434_v2,207
13146,R00434_v2,223_304_873
13147,R00434_v2,868
13150,R00434_v2,237_2498
13151,R00434_v2,304
13152,R00434_v2,2007_206_304
13153,R00434_v3,206_304
13155,R00434_v3,207
13156,R00434_v3,223_304_873
13157,R00434_v3,868
13160,R00434_v3,237_2498
13161,R00434_v3,304
13162,R00434_v3,2007_206_304
13173,R00448_v1,2003
13174,R00449_v1,2003_244
13175,R00449_v1,2003
13176,R00451_v1,1_2002
13177,R00451_v1,1_2002_304_7531
13179,R00460_v1,1_2002
13180,R00461_v1,2002
13181,R00461_v2,2002
13182,R00462_v1,275_7577
13184,R00469_v1,2011_304
13185,R00470_v1,2002
13186,R00471_v1,2002
13187,R00472_v1,2002
13188,R00472_v2,2002
13189,R00473_v1,2002
13190,R00474_v1,323_7522_7574
13191,R00475_v1,187_217_304
13192,R00475_v1,2002
13193,R00479_v1,2002
13194,R00481_v1,278_604
13195,R00488_v1,2011_325
13196,R00489_v1,1
13197,R00489_v2,1
13198,R00491_v1,2007
13199,R00497_v1,2003_206
13200,R00497_v2,2003_206
13201,R00502_v1,7516
13202,R00502_v1,208_7516
13203,R00502_v2,7516
13204,R00502_v2,208_7516
13205,R00505_v1,2003_244
13207,R00508_v1,2006
13208,R00508_v1,2006_5104
13210,R00508_v2,2006
13211,R00508_v2,2006_5104
13212,R00511_v1,2006
13213,R00511_v1,193_246_805
13214,R00511_v1,246_805
13215,R00511_v1,7527
13216,R00511_v2,2006
13217,R00511_v2,193_246_805
13218,R00511_v2,246_805
13219,R00511_v2,7527
13220,R00511_v3,2006
13221,R00511_v3,193_246_805
13222,R00511_v3,246_805
13223,R00511_v3,7527
13224,R00511_v4,2006
13225,R00511_v4,193_246_805
13226,R00511_v4,246_805
13227,R00511_v4,7527
13228,R00511_v5,2006
13229,R00511_v5,193_246_805
13230,R00511_v5,246_805
13231,R00511_v5,7527
13232,R00512_v1,2004
13233,R00512_v1,2004_2005_283
13234,R00513_v1,2004
13235,R00513_v2,2004
13236,R00514_v1,2484
13237,R00514_v2,2484
13238,R00514_v3,2484
13239,R00514_v4,2484
13240,R00515_v1,304_378_7515_920
13241,R00515_v1,304_7515
13242,R00515_v1,304_378_7515
13243,R00515_v1,159
13244,R00515_v2,304_378_7515_920
13245,R00515_v2,304_7515
13246,R00515_v2,304_378_7515
13247,R00515_v2,159
13248,R00515_v3,304_378_7515_920
13249,R00515_v3,304_7515
13250,R00515_v3,304_378_7515
13251,R00515_v3,159
13252,R00516_v1,2004
13253,R00517_v1,2004
13254,R00519_v1,205_5069
13255,R00519_v1,205_2485_3697
13257,R00519_v1,2003
13258,R00519_v1,4335_5069_633
13259,R00522_v1,10
13260,R00526_v1,2011_325
13261,R00528_v1,107_11_221
13262,R00529_v1,1_2004_2005
13263,R00529_v1,1_2004
13264,R00529_v1,1_2005
13265,R00533_v1,11_221
13266,R00533_v1,11_221_243
13267,R00543_v1,11
13268,R00546_v1,2011_325
13269,R00548_v1,208
13270,R00548_v1,180
13271,R00548_v1,1_2006
13272,R00548_v1,2006
13273,R00548_v1,7525
13274,R00548_v1,246
13275,R00548_v1,2007
13276,R00548_v2,208
13277,R00548_v2,180
13278,R00548_v2,1_2006
13279,R00548_v2,2006
13280,R00548_v2,7525
13281,R00548_v2,246
13282,R00548_v2,2007
13283,R00548_v3,208
13284,R00548_v3,180
13285,R00548_v3,1_2006
13286,R00548_v3,2006
13287,R00548_v3,7525
13288,R00548_v3,246
13289,R00548_v3,2007
13290,R00548_v4,208
13291,R00548_v4,180
13292,R00548_v4,1_2006
13293,R00548_v4,2006
13294,R00548_v4,7525
13295,R00548_v4,246
13296,R00548_v4,2007
13297,R00549_v1,1_2006
13298,R00549_v1,2006
13299,R00549_v1,1
13300,R00549_v1,1_2005
13301,R00549_v2,1_2006
13302,R00549_v2,2006
13303,R00549_v2,1
13304,R00549_v2,1_2005
13305,R00549_v3,1_2006
13306,R00549_v3,2006
13307,R00549_v3,1
13308,R00549_v3,1_2005
13309,R00549_v4,1_2006
13310,R00549_v4,2006
13311,R00549_v4,1
13312,R00549_v4,1_2005
13313,R00551_v1,2006
13314,R00554_v1,199_321
13315,R00557_v1,3249
13316,R00557_v1,1_262_3687_7_7514
13317,R00557_v1,2004_3249
13318,R00557_v1,1_262_3687_7514
13319,R00557_v2,3249
13320,R00557_v2,1_262_3687_7_7514
13321,R00557_v2,2004_3249
13322,R00557_v2,1_262_3687_7514
13323,R00558_v1,3249
13324,R00558_v1,1_262_3687_7_7514
13325,R00558_v1,2004_3249
13326,R00558_v1,1_262_3687_7514
13327,R00558_v2,3249
13328,R00558_v2,1_262_3687_7_7514
13329,R00558_v2,2004_3249
13330,R00558_v2,1_262_3687_7514
13331,R00566_v1,1_2002
13332,R00566_v1,303
13333,R00566_v1,275_7577
13335,R00566_v2,1_2002
13336,R00566_v2,303
13337,R00566_v2,275_7577
13339,R00569_v1,2484
13340,R00569_v2,2484
13341,R00569_v3,2484
13342,R00569_v4,2484
13343,R00570_v1,2004
13344,R00570_v1,304
13345,R00571_v1,2004_2007
13346,R00572_v1,2002_7518
13347,R00572_v1,1_2002_7518
13348,R00572_v2,2002_7518
13349,R00572_v2,1_2002_7518
13350,R00573_v1,2004_2007
13351,R00575_v1,101_2003_2007_206_2487_7543
13352,R00575_v1,101_2002_2003_2007_206_2487_7543
13353,R00575_v2,101_2003_2007_206_2487_7543
13354,R00575_v2,101_2002_2003_2007_206_2487_7543
13355,R00582_v1,2006
13356,R00582_v1,7525
13357,R00582_v2,2006
13358,R00582_v2,7525
13359,R00582_v3,2006
13360,R00582_v3,7525
13361,R00582_v4,2006
13362,R00582_v4,7525
13364,R00585_v1,7577
13365,R00586_v1,7579
13366,R00586_v1,1114_208
13367,R00586_v1,208
13368,R00586_v1,2007
13370,R00588_v1,7577
13371,R00589_v1,2003
13372,R00590_v1,2003
13373,R00590_v1,4021
13374,R00590_v1,298_4021
13375,R00590_v2,2003
13376,R00590_v2,4021
13377,R00590_v2,298_4021
13381,R00602_v1,2485
13383,R00602_v1,136
13386,R00604_v1,2003_236
13387,R00605_v1,2007_4002
13388,R00605_v2,2007_4002
13391,R00608_v1,2003_244
13392,R00608_v1,2003
13393,R00609_v1,1_101_244_304_375
13394,R00610_v1,1_101_244_304_375
13395,R00610_v1,2003
13396,R00610_v1,1_101_2003_304_375
13399,R00614_v1,2007_4002
13400,R00614_v1,2003_236
13401,R00615_v1,2004
13402,R00615_v1,2_2004
13403,R00618_v1,868
13404,R00623_v1,2007_4002
13405,R00623_v1,2003_236
13406,R00623_v1,2007_4002_7524
13407,R00623_v2,2007_4002
13408,R00623_v2,2003_236
13409,R00623_v2,2007_4002_7524
13416,R00625_v1,2002
13417,R00625_v1,2003_236
13452,R00640_v1,217
13453,R00644_v1,136
13454,R00647_v1,spontaneous
13455,R00648_v1,2003_244
13456,R00648_v1,2003
13457,R00648_v2,2003_244
13458,R00648_v2,2003
13461,R00650_v1,2002
13464,R00658_v1,2002_218
13465,R00659_v1,2002_7518
13466,R00659_v1,1_2002_7518
13467,R00659_v2,2002_7518
13468,R00659_v2,1_2002_7518
13469,R00661_v1,2002_2005
13470,R00662_v1,304_378_7515_920
13471,R00662_v1,304_7515
13472,R00662_v1,304_378_7515
13473,R00662_v1,159
13474,R00662_v2,304_378_7515_920
13475,R00662_v2,304_7515
13476,R00662_v2,304_378_7515
13477,R00662_v2,159
13478,R00662_v3,304_378_7515_920
13479,R00662_v3,304_7515
13480,R00662_v3,304_378_7515
13481,R00662_v3,159
13484,R00669_v1,2011_304
13485,R00669_v2,2011_304
13486,R00670_v1,1_2002
13487,R00671_v1,2003_3692
13488,R00672_v1,2002
13490,R00673_v1,3016
13491,R00674_v1,2002_2003
13492,R00677_v1,2003_244
13493,R00677_v1,2003
13494,R00677_v2,2003_244
13495,R00677_v2,2003
13496,R00678_v1,4229
13497,R00678_v1,4983
13498,R00679_v1,2003_244
13499,R00679_v1,2003
13502,R00689_v1,2003_244
13503,R00689_v1,2003
13504,R00689_v2,2003_244
13505,R00689_v2,2003
13506,R00690_v1,244_812
13507,R00690_v1,2003_244
13508,R00690_v1,244
13513,R00698_v1,136
13515,R00699_v1,7577
13516,R00700_v1,244
13517,R00700_v2,244
13518,R00700_v3,244
13519,R00700_v4,244
13520,R00702_v1,141
13521,R00702_v2,141
13522,R00709_v1,7510
13523,R00709_v2,7510
13524,R00719_v1,7504
13525,R00719_v1,2484
13526,R00719_v2,7504
13527,R00719_v2,2484
13528,R00719_v3,7504
13529,R00719_v3,2484
13530,R00719_v4,7504
13531,R00719_v4,2484
13532,R00720_v1,7504
13533,R00720_v1,159
13534,R00720_v2,7504
13535,R00720_v2,159
13536,R00720_v3,7504
13537,R00720_v3,159
13538,R00720_v4,7504
13539,R00720_v4,159
13540,R00722_v1,2004
13541,R00722_v1,304
13542,R00724_v1,2002_7518
13543,R00724_v1,1_2002_7518
13544,R00724_v2,2002_7518
13545,R00724_v2,1_2002_7518
13546,R00726_v1,2004
13547,R00727_v1,2003_2007_206
13549,R00728_v1,3016
13550,R00729_v1,2003_244
13551,R00729_v1,2003
13552,R00729_v2,2003_244
13553,R00729_v2,2003
13554,R00730_v1,149
13555,R00731_v1,146
13558,R00736_v1,7577
13561,R00740_v1,2003_298
13562,R00740_v1,2003
13563,R00742_v1,2486
13564,R00742_v1,109_2003_2008_206_2486_325_3794
13565,R00742_v1,2003_206_2486_325
13566,R00746_v1,2002
13567,R00746_v1,2003_236
13568,R00747_v1,2006
13570,R00749_v1,2484
13571,R00749_v1,2002_7521
13572,R00750_v1,2002
13573,R00750_v1,103_2002
13574,R00750_v2,2002
13575,R00750_v2,103_2002
13577,R00754_v1,2007_4002
13578,R00754_v1,2003_236
13579,R00754_v1,2007_4002_7524
13580,R00754_v2,2007_4002
13581,R00754_v2,2003_236
13582,R00754_v2,2007_4002_7524
13583,R00756_v1,2007_7572
13584,R00758_v1,129_2003
13585,R00760_v1,2484
13586,R00761_v1,7522_7574
13589,R00764_v1,2007_7572
13590,R00764_v1,2007
13591,R00764_v2,2007_7572
13592,R00764_v2,2007
13593,R00764_v3,2007_7572
13594,R00764_v3,2007
13595,R00766_v1,7512
13596,R00766_v2,7512
13597,R00767_v1,2007_7572
13598,R00769_v1,2007_7572
13599,R00770_v1,2007_7572
13600,R00771_v1,2002_2007
13601,R00771_v1,10
13602,R00771_v1,2007
13603,R00772_v1,2007
13604,R00772_v1,10
13605,R00772_v1,10_208_7516
13606,R00772_v2,2007
13607,R00772_v2,10
13608,R00772_v2,10_208_7516
13611,R00776_v1,10
13612,R00776_v1,11
13613,R00778_v1,131
13615,R00782_v1,7577
13617,R00782_v2,7577
13618,R00783_v1,3156
13619,R00783_v1,107_5
13620,R00783_v2,3156
13621,R00783_v2,107_5
13633,R00787_v1,101_2003_296_304_4294
13634,R00789_v1,101_2003_296_304_4294
13635,R00790_v1,296_304
13636,R00791_v1,1_1001_101_2003
13637,R00791_v1,1_1001_2003
13639,R00794_v1,1_11_221_243_7514
13640,R00794_v2,1_11_221_243_7514
13641,R00794_v3,1_11_221_243_7514
13642,R00796_v1,1_11_221_243_7514
13643,R00796_v2,1_11_221_243_7514
13644,R00796_v3,1_11_221_243_7514
13646,R00801_v1,2002
13647,R00801_v1,12_2002_355_4178
13648,R00801_v1,10
13649,R00801_v1,12_2002
13650,R00801_v1,10_5
13651,R00801_v1,12_2002_4178
13652,R00801_v2,2002
13653,R00801_v2,12_2002_355_4178
13654,R00801_v2,10
13655,R00801_v2,12_2002
13656,R00801_v2,10_5
13657,R00801_v2,12_2002_4178
13658,R00802_v1,2002
13659,R00802_v1,12_2002_355_4178
13660,R00802_v1,10
13661,R00802_v1,12_2002
13662,R00802_v1,10_5
13663,R00802_v1,12_2002_4178
13664,R00802_v2,2002
13665,R00802_v2,12_2002_355_4178
13666,R00802_v2,10
13667,R00802_v2,12_2002
13668,R00802_v2,10_5
13669,R00802_v2,12_2002_4178
13670,R00805_v1,109
13671,R00815_v1,2003_2485
13672,R00815_v1,2003_244_2485
13673,R00816_v1,211
13674,R00817_v1,11
13675,R00818_v1,2003_244
13676,R00818_v1,2003
13681,R00827_v1,2003
13682,R00827_v2,2003
13684,R00833_v1,2002_2007
13685,R00833_v1,2002
13686,R00836_v1,7512
13687,R00837_v1,12_2002
13688,R00837_v1,2003_279
13689,R00837_v2,12_2002
13690,R00837_v2,2003_279
13691,R00837_v3,12_2002
13692,R00837_v3,2003_279
13693,R00837_v4,12_2002
13694,R00837_v4,2003_279
13695,R00838_v1,2003_279
13696,R00838_v2,2003_279
13697,R00838_v3,2003_279
13698,R00838_v4,2003_279
13699,R00839_v1,2003_279
13700,R00839_v1,2002
13701,R00839_v2,2003_279
13702,R00839_v2,2002
13703,R00839_v3,2003_279
13704,R00839_v3,2002
13705,R00841_v1,2006
13706,R00846_v1,244_6058
13707,R00846_v1,2003_244_6058
13708,R00848_v1,205
13709,R00848_v1,244_6058
13710,R00848_v1,187
13711,R00849_v1,244_6058
13712,R00857_v1,2002
13713,R00857_v1,1065_109_2002
13714,R00857_v2,2002
13715,R00857_v2,1065_109_2002
13716,R00857_v3,2002
13717,R00857_v3,1065_109_2002
13718,R00858_v1,1_187_296_304_7514
13719,R00858_v1,1_296_304_629_7514
13720,R00858_v1,1_296_304_7514
13721,R00858_v1,1_205_296_304_7514
13722,R00858_v2,1_187_296_304_7514
13723,R00858_v2,1_296_304_629_7514
13724,R00858_v2,1_296_304_7514
13725,R00858_v2,1_205_296_304_7514
13726,R00859_v1,296_304
13727,R00860_v1,205_604
13728,R00860_v1,205_278_604
13731,R00867_v1,2484
13732,R00874_v1,2003_298
13733,R00878_v1,2002
13734,R00878_v2,2002
13735,R00878_v3,2002
13736,R00881_v1,221
13737,R00888_v1,2003
13738,R00889_v1,2003
13739,R00891_v1,2003
13740,R00891_v1,2003_282
13741,R00893_v1,10
13742,R00894_v1,2003_206
13743,R00894_v1,2002_321
13744,R00894_v1,321
13748,R00897_v1,2003
13749,R00899_v1,2011
13750,R00899_v1,109_11_2498_4081
13751,R00899_v1,2011_7529
13752,R00899_v1,2011_304
13753,R00899_v1,2498_4081
13754,R00899_v2,2011
13755,R00899_v2,109_11_2498_4081
13756,R00899_v2,2011_7529
13757,R00899_v2,2011_304
13758,R00899_v2,2498_4081
13759,R00899_v3,2011
13760,R00899_v3,109_11_2498_4081
13761,R00899_v3,2011_7529
13762,R00899_v3,2011_304
13763,R00899_v3,2498_4081
13764,R00900_v1,2003_244
13765,R00900_v1,2003
13766,R00900_v1,2003_244_2485
13769,R00910_v1,206
13770,R00912_v1,206
13772,R00918_v1,2003_2007_222_236_304_6051_6094_7579_7581
13773,R00918_v1,2003_2007_222_236_304_6094_7579_7581
13774,R00919_v1,2003_236
13776,R00920_v1,2003_2007_206
13781,R00930_v1,103_2002
13782,R00934_v1,2002
13783,R00942_v1,2004
13784,R00942_v1,4093
13785,R00944_v1,304_7571
13787,R00946_v1,2002
13788,R00946_v1,2002_2007_258_4995
13789,R00946_v2,2002
13790,R00946_v2,2002_2007_258_4995
13791,R00947_v1,2006
13792,R00947_v1,7525
13793,R00951_v1,221
13794,R00955_v1,312
13795,R00956_v1,7516
13796,R00959_v1,7528
13797,R00959_v1,331_7528
13798,R00959_v2,7528
13799,R00959_v2,331_7528
13800,R00961_v1,221
13801,R00961_v1,2484
13802,R00961_v1,5
13803,R00961_v2,221
13804,R00961_v2,2484
13805,R00961_v2,5
13806,R00961_v3,221
13807,R00961_v3,2484
13808,R00961_v3,5
13809,R00961_v4,221
13810,R00961_v4,2484
13811,R00961_v4,5
13812,R00962_v1,2004
13813,R00963_v1,2006
13814,R00963_v1,193_246_805
13815,R00963_v1,246_805
13816,R00963_v1,7527
13817,R00963_v2,2006
13818,R00963_v2,193_246_805
13819,R00963_v2,246_805
13820,R00963_v2,7527
13821,R00963_v3,2006
13822,R00963_v3,193_246_805
13823,R00963_v3,246_805
13824,R00963_v3,7527
13825,R00963_v4,2006
13826,R00963_v4,193_246_805
13827,R00963_v4,246_805
13828,R00963_v4,7527
13829,R00963_v5,2006
13830,R00963_v5,193_246_805
13831,R00963_v5,246_805
13832,R00963_v5,7527
13833,R00964_v1,2004
13834,R00964_v2,2004
13835,R00965_v1,2002
13836,R00965_v1,2002_7573
13837,R00966_v1,7573
13838,R00967_v1,2004
13839,R00968_v1,2004
13843,R00970_v1,2004
13844,R00974_v1,2002_65
13845,R00974_v1,2002
13846,R00974_v1,2492
13847,R00977_v1,187_2002_2003_205
13848,R00977_v1,187_2002_2003
13849,R00977_v2,187_2002_2003_205
13850,R00977_v2,187_2002_2003
13851,R00978_v1,187_2002_2003_205
13852,R00985_v1,2002_2007
13853,R00985_v1,2007_880
13854,R00985_v1,2007_7544
13856,R00986_v1,2002_2007
13857,R00986_v1,2007_880
13858,R00986_v1,2007_7544
13861,R00988_v1,7579
13862,R00988_v1,2487
13863,R00994_v1,7510
13864,R00995_v1,2002
13865,R00995_v2,2002
13866,R00995_v3,2002
13867,R00996_v1,2003_304
13868,R00996_v1,2003
13869,R00996_v2,2003_304
13870,R00996_v2,2003
13871,R00997_v1,2003
13875,R01010_v1,7515
13876,R01010_v1,11_246
13877,R01010_v1,180
13878,R01010_v1,2006
13879,R01010_v1,7525
13880,R01010_v1,246
13881,R01010_v1,2007
13882,R01010_v2,7515
13883,R01010_v2,11_246
13884,R01010_v2,180
13885,R01010_v2,2006
13886,R01010_v2,7525
13887,R01010_v2,246
13888,R01010_v2,2007
13889,R01010_v3,7515
13890,R01010_v3,11_246
13891,R01010_v3,180
13892,R01010_v3,2006
13893,R01010_v3,7525
13894,R01010_v3,246
13895,R01010_v3,2007
13896,R01010_v4,7515
13897,R01010_v4,11_246
13898,R01010_v4,180
13899,R01010_v4,2006
13900,R01010_v4,7525
13901,R01010_v4,246
13902,R01010_v4,2007
13906,R01021_v1,206
13907,R01022_v1,2003
13912,R01025_v3,2003_244
13913,R01025_v3,2003
13914,R01025_v4,2003_244
13915,R01025_v4,2003
13916,R01028_v1,7515
13927,R01034_v1,2003
13928,R01034_v1,2007_4002
13929,R01034_v2,2003
13930,R01034_v2,2007_4002
13931,R01041_v1,2002
13932,R01041_v1,2003_236
13935,R01049_v1,7573
13936,R01051_v1,101_2007
13937,R01051_v1,101
13938,R01051_v2,101_2007
13939,R01051_v2,101
13940,R01054_v1,221
13941,R01054_v1,246
13942,R01054_v2,221
13943,R01054_v2,246
13944,R01055_v1,7549
13945,R01055_v2,7549
13946,R01057_v1,7528
13947,R01057_v1,331_7528
13948,R01057_v1,7515
13949,R01057_v2,7528
13950,R01057_v2,331_7528
13951,R01057_v2,7515
13953,R01068_v1,2002
13954,R01069_v1,2002
13955,R01069_v2,2002
13956,R01070_v1,2002
13957,R01070_v1,304
13958,R01071_v1,304_7523
13959,R01071_v1,7523
13960,R01072_v1,210_7573
13961,R01073_v1,2007_7544
13968,R01078_v1,2002
13970,R01082_v1,2485_2487
13971,R01085_v1,11
13973,R01092_v1,212_304
13974,R01096_v1,236
13975,R01096_v1,2003_236
13976,R01098_v1,10_11_5
13977,R01098_v1,11_5
13978,R01099_v1,10_11_5
13979,R01099_v1,11_5
13980,R01100_v1,10_11_12_2002
13981,R01100_v1,10_2002
13982,R01100_v1,2002
13983,R01100_v1,12_2002_2007
13984,R01100_v1,10_11_2002
13985,R01100_v1,2002_2007
13986,R01100_v2,10_11_12_2002
13987,R01100_v2,10_2002
13988,R01100_v2,2002
13989,R01100_v2,12_2002_2007
13990,R01100_v2,10_11_2002
13991,R01100_v2,2002_2007
13992,R01100_v3,10_11_12_2002
13993,R01100_v3,10_2002
13994,R01100_v3,2002
13995,R01100_v3,12_2002_2007
13996,R01100_v3,10_11_2002
13997,R01100_v3,2002_2007
13998,R01100_v4,10_11_12_2002
13999,R01100_v4,10_2002
14000,R01100_v4,2002
14001,R01100_v4,12_2002_2007
14002,R01100_v4,10_11_2002
14003,R01100_v4,2002_2007
14004,R01100_v5,10_11_12_2002
14005,R01100_v5,10_2002
14006,R01100_v5,2002
14007,R01100_v5,12_2002_2007
14008,R01100_v5,10_11_2002
14009,R01100_v5,2002_2007
14010,R01101_v1,12_2002
14011,R01101_v1,2002
14012,R01101_v1,2003_279
14013,R01101_v2,12_2002
14014,R01101_v2,2002
14015,R01101_v2,2003_279
14016,R01101_v3,12_2002
14017,R01101_v3,2002
14018,R01101_v3,2003_279
14019,R01103_v1,12_2002
14020,R01103_v1,2002
14021,R01103_v1,2003_279
14022,R01103_v2,12_2002
14023,R01103_v2,2002
14024,R01103_v2,2003_279
14025,R01103_v3,12_2002
14026,R01103_v3,2002
14027,R01103_v3,2003_279
14028,R01104_v1,12_2002
14029,R01104_v1,2002
14030,R01104_v1,2003_279
14031,R01104_v2,12_2002
14032,R01104_v2,2002
14033,R01104_v2,2003_279
14034,R01104_v3,12_2002
14035,R01104_v3,2002
14036,R01104_v3,2003_279
14070,R01123_v1,221
14071,R01123_v1,2002
14072,R01123_v2,221
14073,R01123_v2,2002
14074,R01123_v3,221
14075,R01123_v3,2002
14076,R01123_v4,221
14077,R01123_v4,2002
14078,R01123_v5,221
14079,R01123_v5,2002
14080,R01123_v6,221
14081,R01123_v6,2002
14082,R01126_v1,246_805
14083,R01126_v1,193_246_805
14084,R01126_v1,7527
14085,R01126_v1,2006
14086,R01126_v1,10_2007
14087,R01126_v2,246_805
14088,R01126_v2,193_246_805
14089,R01126_v2,7527
14090,R01126_v2,2006
14091,R01126_v2,10_2007
14092,R01126_v3,246_805
