,rn,rule
1028,R03460,2002_2003_2004_2007_328_4002_7
1032,R02413,2002_2003_2007_7
1033,R02413,2003_2007_7
1034,R02413,2002_2003_2004_2007_328_4002_7
1054,R01373,304_7523_7
1055,R01373,7523_7
1056,R01373,164_304_7523_7
1063,R00714,7524_7
1064,R00713,7524_7
1070,R00259,213_7531_7
1072,R00259,231_3117_7
1074,R03443,2003_213_298_7531_7
1076,R02649,7531_7
1077,R02649,213_7531_7
1078,R02649,2003_213_298_7531_7
1079,R02282,231_3117_7
1132,R03889,7524_7
1149,R01616,327_4011_7584_7
1197,R00127,375_7
1204,R01231,2005_2007_327_7
1205,R01231,2007_7
1208,R01230,2005_2007_327_7
1209,R01230,2007_7
1254,R01530,2007_282_7
1262,R01497,7516_7
1263,R03354,7516_7
1267,R01500,7512_7
1318,R04961,132_2002_2007_222_304_3323_7581_7
1321,R04961,132_2002_2007_222_304_3321_3323_7581_7
1334,R04969,132_2002_2007_222_304_3323_7581_7
1337,R04969,132_2002_2007_222_304_3321_3323_7581_7
1368,R04724,132_2002_2007_222_304_3323_7581_7
1371,R04724,132_2002_2007_222_304_3321_3323_7581_7
1372,R04966,132_2002_2007_222_304_3323_7581_7
1375,R04966,132_2002_2007_222_304_3321_3323_7581_7
1382,R04429,132_2002_2007_222_304_3323_7581_7
1385,R04429,132_2002_2007_222_304_3321_3323_7581_7
1449,R04958,132_2002_2007_222_304_3323_7581_7
1452,R04958,132_2002_2007_222_304_3321_3323_7581_7
1477,R04955,132_2002_2007_222_304_3323_7581_7
1480,R04955,132_2002_2007_222_304_3321_3323_7581_7
1490,R04747,7581_7
1491,R01177,7581_7
1498,R03858,7581_7
1506,R03991,7581_7
1510,R04742,7581_7
1511,R00391,7581_7
1518,R03778,7581_7
1546,R01978,7581_7
1551,R00851,7558_7
1554,R02241,207_7
1557,R02241,7558_7
1562,R02241,2007_7
1570,R01320,3447_7
1572,R02056,3447_7
1574,R03424,3447_7
1589,R02082,304_5067_7
1626,R01351,7579_7
1632,R01451,3447_6166_7
1640,R05639,3447_6166_7
1642,R03353,373_7
1643,R01456,3447_6166_7
1645,R05641,3447_6166_7
1716,R07891,7581_7
1720,R07895,7581_7
1724,R07887,327_4011_7584_7
1731,R07899,7581_7
1737,R00885,7516_7
1738,R00885,208_7516_7
1742,R07674,4018_7587_7
1752,R04030,327_7584_7
1753,R04030,327_4011_7584_7
1760,R08166,2002_218_7574_7579_7
1761,R08166,2002_7574_7579_7
1762,R08166,7579_7
1781,R04231,2003_7564_7
1792,R00310,2007_7
1799,R04148,7553_7
1800,R04594,7525_7
1801,R04594,2484_7525_7
1805,R07302,7577_7
1806,R07302,327_7
1807,R06529,7577_7
1808,R06529,327_7
1844,R03458,7501_7
1845,R03458,2492_7501_7
1846,R04457,2007_7
1850,R00936,266_7501_7
1851,R00936,7501_7
1860,R04639,7509_7
1863,R00428,7509_7
1865,R00939,266_7501_7
1866,R00939,7501_7
1867,R05046,7509_7
1877,R05048,7509_7
1909,R05050,7524_7
1914,R07418,7524_7
1915,R07419,2007_7
1917,R07417,7524_7
1919,R01613,7581_7
1927,R01067,7574_7
1928,R01067,7522_7574_7
1938,R00343,2003_279_7
1939,R10860,7524_7
1940,R01058,7524_7
1947,R09780,2002_2487_7
1948,R09780,2007_7
1949,R05339,2002_2487_7
1950,R05339,2007_7
1957,R04296,7512_7
1963,R08164,7512_7
1966,R08170,3016_7577_7
1971,R07447,3447_7
1987,R04467,3016_7577_7
2002,R04134,11_2487_7
2003,R04418,7524_7
2006,R05620,327_4011_7584_7
2030,R02991,608_7579_7
2031,R02991,7579_7
2040,R05353,7524_7
2044,R02604,7579_7
2045,R02762,7524_7
2047,R05865,7579_7
2052,R09725,7579_7
2100,R07658,2003_270_7571_7
2149,R10661,323_327_4011_7584_7
2157,R10934,7523_7
2161,R11068,3016_7577_7
2177,R11020,2003_375_7
2194,R06631,3016_7577_7
2244,R11370,327_4011_7584_7
2249,R10771,327_4011_7584_7
2250,R11125,2003_2007_222_304_6094_7581_7
2251,R11125,2003_2007_222_6094_7581_7
2269,R11412,2007_222_6094_7581_7
2273,R11463,7561_7
2291,R10093,7531_7
2323,R02921,7516_7
2324,R02921,2003_7516_7
2327,R12344,876_7
2340,R05049,7524_7
2372,R11961,2007_7
2375,R11963,2007_7
2376,R11962,2007_7
2378,R12413,323_327_4011_7584_7
2384,R00768,2007_210_7
2385,R00768,2007_7
2397,R10171,7581_7
2402,R00619,10_7562_7
2403,R10686,7523_7
2410,R10988,7512_7
2411,R09759,7512_7
2412,R10989,7512_7
2413,R09757,7512_7
2414,R09758,7512_7
2415,R10990,7512_7
2416,R12420,217_304_7
2417,R12419,323_327_4011_7584_7
2418,R12417,323_327_4011_7584_7
2430,R08861,2007_7
2433,R12499,4237_7
2434,R10940,4011_7584_7
2447,R05332,208_7516_7
2448,R00691,304_7523_7
2450,R09375,7501_7
2452,R09376,7501_7
2453,R00904,7524_7
2470,R07492,3447_6166_7
2473,R07493,217_7
2491,R09805,7524_7
2495,R00414,7512_7
2497,R01804,2002_70_7
2506,R10676,7512_7
2508,R07775,2003_7550_7
2509,R07775,7550_7
2511,R07775,1137_7550_7
2512,R07774,2003_7550_7
2518,R05808,7550_7
2523,R05810,1137_7550_7
2525,R05814,2007_7
2527,R07772,1137_2007_7550_7
2528,R07772,1137_2007_4262_7550_7
2529,R07772,2007_4262_7
2560,R10666,7523_7
2561,R08589,7523_7
2579,R05506,7581_7
2597,R09755,7516_7
2614,R07989,7581_7
2616,R02528,2007_4002_7
2623,R02194,327_4011_7584_7
2634,R11782,7558_7
2645,R11272,7512_7
2651,R00935,7524_7
2657,R01333,7524_7
2674,R06838,7579_7
2715,R12622,3016_7577_7
2729,R10865,7512_7
2733,R10425,7512_7
2737,R03104,2003_279_7
2742,R03240,7560_7
2750,R02071,2007_7
2752,R00941,270_7524_7571_7
2756,R12117,7581_7
2758,R08086,7524_7
2767,R11872,327_4011_7584_7
2775,R00931,172_7
2779,R01016,7543_7
2788,R06534,7512_7
2793,R02540,7552_7
2806,R08621,7510_7
2817,R05375,7523_7
2819,R03372,7525_7
2823,R10967,7581_7
2844,R02603,7579_7
2857,R11408,2487_7542_7
2865,R12563,7512_7
2874,R01649,7579_7
2891,R11615,2003_2007_222_236_6094_7581_7
2899,R11282,7512_7
2906,R05783,7552_7
2911,R11707,7589_7
2917,R11173,7525_7
2931,R05799,2003_206_7525_7
2958,R02937,7552_7
2961,R08642,7510_7
2966,R04996,7524_7
3000,R02594,7512_7
3013,R12558,7512_7
3019,R06627,2003_375_7
3031,R10187,7512_7
3039,R04891,7524_7
3055,R02697,7524_7
3063,R02380,7512_7
3088,R05590,7552_7
3094,R01350,10_7579_7
3095,R01350,7579_7
3158,R12436,323_327_4011_7584_7
3168,R08625,7510_7
3169,R00755,2003_7574_7
3172,R11546,3447_7
3177,R11787,7534_7
3190,R05551,7552_7
3208,R11278,7512_7
3211,R03157,2003_2007_206_7
3217,R01614,7581_7
3222,R02732,2004_7525_7
3235,R00203,7524_7
3238,R12240,7510_7
3247,R00150,7531_7
3264,R09532,7525_7
3268,R02935,276_7
3271,R11793,2007_7
3276,R10424,7512_7
3278,R02505,7581_7
3291,R08807,7581_7
3303,R10638,7512_7
3329,R11723,323_327_4011_7581_7584_7
3332,R02325,70_7
3349,R08964,2003_206_7525_7
3354,R12568,7516_7
3355,R04889,7524_7
3366,R07317,7579_7
3382,R06583,327_4011_7584_7
3426,R06820,7512_7
3444,R07723,7579_7
3447,R01026,7579_7
3459,R02989,2007_4002_7
3461,R10233,7581_7
3466,R02695,7524_7
3487,R05452,327_4011_7584_7
3492,R08899,7525_7
3496,R11958,7581_7
3497,R09830,2003_2007_7
3514,R10837,184_325_7544_7
3515,R10837,1_184_325_7544_7
3525,R02401,7524_7
3539,R07909,7512_7
3566,R09834,7512_7
3572,R03213,7512_7
3580,R07546,7516_7
3587,R10640,7527_7
3593,R03605,7512_7
3594,R07908,7512_7
3605,R12565,2002_70_7
3618,R11542,247_7
3639,R09600,7512_7
3671,R03064,7579_7
3717,R08813,7512_7
3735,R02757,2007_7
3738,R00527,7579_7
3745,R11475,3016_7577_7
3749,R04883,7524_7
3751,R08013,7512_7
3761,R05032,7512_7
3767,R11923,327_4011_7584_7
3771,R07877,7512_7
3773,R11271,7512_7
3797,R06592,2007_4002_7
3829,R04425,109_2487_7542_7
3837,R01558,327_4011_7584_7
3841,R09554,7524_7
3844,R07987,7581_7
3851,R02537,7524_7
3856,R01884,7539_7
3858,R05586,7581_7
3893,R02988,2007_4002_7
3947,R10965,7581_7
3951,R01943,327_4011_7584_7
3964,R11561,2007_7
3983,R11530,7512_7
4010,R02639,276_7
4014,R07574,7512_7
4016,R03544,2007_4002_7
4020,R10838,184_325_7544_7
4021,R10838,1_184_325_7544_7
4024,R07729,7512_7
4043,R10096,7512_7
4044,R03323,7579_7
4055,R11096,217_7
4083,R05138,7579_7
4088,R02936,276_7
4097,R11537,327_4011_7584_7
4100,R11960,2007_7
4104,R09772,7516_7
4105,R10701,7579_7
4109,R12055,3016_7577_7
4130,R02255,327_4011_7584_7
4137,R11285,7577_7
4172,R03434,7525_7
4184,R12646,7516_7
4197,R03545,2007_4002_7
4204,R10836,184_325_7544_7
4205,R10836,1_184_325_7544_7
4217,R04804,373_7
4223,R11803,7589_7
4236,R07441,7524_7
4240,R01294,7524_7
4243,R02637,276_7
4249,R12567,2002_70_7
4252,R10501,2487_7542_7
4260,R12124,2007_3257_7
4326,R12551,7512_7
4337,R01013,109_2003_70_7
4341,R11538,327_4011_7584_7
4362,R05081,7515_7
4378,R09491,867_7
4388,R01080,7517_7
4389,R03893,7579_7
4401,R02120,12_2002_3339_702_7
4429,R08654,3016_7577_7
4445,R06590,7574_7
4446,R06590,7522_7574_7
4457,R12698,107_5_7
4476,R00806,3304_3500_7512_7
4489,R08007,7512_7
4530,R00703,2003_279_7
4537,R08646,7510_7
4546,R04251,7524_7
4559,R09030,7560_7
4565,R08814,7512_7
4588,R11289,7512_7
4592,R12300,327_4011_7584_7
4605,R07442,7524_7
4644,R12241,4267_7
4668,R06829,7512_7
4671,R11873,327_4011_7584_7
4679,R03909,7552_7
4704,R11679,2003_327_4011_7584_7
4719,R12564,282_7516_7
4733,R11281,7525_7
4737,R11781,7558_7
4775,R11706,7589_7
4785,R12242,208_7516_7
4789,R04892,7524_7
4805,R11319,375_7
4814,R11283,7567_7
4818,R01563,7561_7
4821,R00568,70_7
4834,R09068,7579_7
4838,R12088,7512_7
4858,R00157,375_7
4864,R12098,1_7540_7
4876,R08903,7577_7
4878,R06847,2003_2007_7
4879,R07874,7512_7
4880,R08816,7512_7
4889,R11941,206_2487_7
4890,R11941,2487_7
4933,R11608,327_4011_7584_7
4938,R08806,7581_7
4939,R11541,7579_7
4950,R05662,7512_7
4953,R01567,2004_377_7
4965,R07137,276_7
4968,R08805,7581_7
5002,R11771,7539_7
5012,R08006,7512_7
5014,R00922,7524_7
5018,R08809,7581_7
5019,R08095,7581_7
5020,R11925,327_4011_7584_7
5023,R09783,7524_7
5026,R10849,7515_7
5088,R12333,7552_7
5098,R08866,7524_7
5112,R10641,7527_7
5114,R11783,7512_7
5159,R10290,7512_7
5169,R11451,2003_2007_222_236_304_6094_7581_7
5184,R06271,873_7
5194,R05699,7524_7
5200,R02196,2003_2007_7
5213,R06366,7524_7
5237,R11588,7581_7
5243,R00510,3623_7563_7
5253,R03177,7524_7
5255,R06867,7512_7
5263,R06593,2007_7
5267,R08974,7579_7
5275,R01088,2003_2007_7
5291,R08629,7510_7
5298,R11924,327_4011_7584_7
5299,R05700,7524_7
5306,R12342,876_7
5309,R04005,7512_7
5350,R03625,7512_7
5351,R07250,7581_7
5368,R11435,2003_2007_222_304_7581_7
5369,R11435,2003_2007_222_304_6094_7581_7
5378,R07544,7516_7
5386,R09032,867_7
5404,R12606,3016_7577_7
5406,R08022,7512_7
5412,R08901,7567_7
5446,R05701,7524_7
5472,R11795,2007_7
5528,R04864,327_4011_5050_7584_7
5529,R04864,327_4011_7584_7
5531,R08894,7512_7
5541,R07988,7581_7
5559,R04888,7524_7
5563,R06846,2003_2007_7
5582,R08146,7524_7
5607,R04882,7524_7
5608,R01174,7510_7
5611,R10426,7512_7
5627,R01000,2003_279_7
5630,R08091,7581_7
5633,R06803,7512_7
5634,R05563,7561_7
5636,R02221,327_4011_7584_7
5653,R12215,7524_7
5670,R02676,7579_7
5694,R09980,7561_7
5697,R07667,7524_7
5705,R05618,7579_7
5711,R02114,7579_7
5712,R07575,7512_7
5750,R11768,7524_7
5785,R01662,7525_7
5792,R12562,7516_7
5830,R03075,7579_7
5850,R01212,2003_2007_7
5864,R10502,7510_7
5874,R07429,3447_7
5882,R11291,3016_7577_7
5888,R03302,7524_7
5918,R00420,7512_7
5921,R01660,7528_7
5924,R03062,7579_7
5943,R11616,2003_2007_222_236_6094_7581_7
5960,R06826,7512_7
5970,R11922,327_4011_7584_7
5981,R10046,7517_7
5992,R08125,2007_7
6003,R06980,7524_7
6010,R08636,7510_7
6045,R07720,7512_7
6046,R02368,2007_7
6053,R08175,11_7579_7
6060,R11784,7589_7
6061,R00688,2003_2007_7
6062,R03300,7524_7
6065,R01293,7524_7
6073,R11957,7579_7
6080,R06728,7579_7
6104,R10427,7512_7
6120,R12559,282_7516_7
6123,R09359,7579_7
6127,R03180,7552_7
6128,R04948,7512_7
6159,R02099,2004_377_7
6165,R08555,2007_7
6166,R08555,103_2007_7
6203,R03562,1_150_221_304_4294_66_7514_7
6204,R03562,1_150_221_304_66_7514_7
6225,R12056,327_4011_7584_7
6226,R10960,7581_7
6243,R00005,10_2003_206_306_325_75_7552_810_7
6244,R00005,7552_810_7
6249,R00026,11_2002_2007_7
6279,R00102,2007_7
6280,R00102,237_7
6293,R00119,2007_7
6314,R00182,3623_7563_7
6343,R00245,2002_7524_7
6344,R00245,2002_503_7524_7
6345,R00245,7524_7
6346,R00251,10_2002_306_75_7
6347,R00251,1143_223_231_2484_7604_7
6348,R00251,223_231_2484_7604_7
6349,R00251,10_2002_75_7
6350,R00264,7524_7
6365,R00306,11_2002_2007_7
6403,R00424,7509_7
6412,R00485,7507_7546_7
6415,R00503,7516_7
6475,R00631,7524_7
6484,R00704,217_304_7
6486,R00707,2002_7524_7
6487,R00707,2002_503_7524_7
6488,R00707,7524_7
6489,R00708,2002_7524_7
6490,R00708,2002_503_7524_7
6491,R00708,7524_7
6492,R00710,7524_7
6493,R00711,7524_7
6555,R00921,2493_7510_7
6556,R00921,7510_7
6558,R00921,2004_2493_7510_7
6562,R00927,7581_7
6563,R00937,7501_7
6564,R00937,266_7501_7
6565,R00940,7501_7
6566,R00940,266_7501_7
6651,R01172,2007_4002_7524_7
6652,R01172,7524_7
6690,R01274,7579_7
6692,R01274,11_7579_7
6693,R01274,2007_7
6695,R01300,327_4011_7584_7
6722,R01352,7579_7
6728,R01370,276_7
6730,R01371,276_7
6752,R01422,327_4011_7584_7
6760,R01434,2003_2007_7
6761,R01446,7524_7
6762,R01462,2007_7
6763,R01462,7579_7
6780,R01547,375_7
6799,R01579,7507_7546_7
6800,R01579,2007_7
6801,R01586,2002_207_210_7
6832,R01699,7522_7574_7
6845,R01718,12_2002_355_4178_7
6846,R01718,12_2002_4178_7
6852,R01752,7524_7
6863,R01776,2007_7
6864,R01776,7579_7
6880,R01855,7504_7
6887,R01872,2003_2007_7
6900,R01931,2007_7
6913,R01986,7524_7
6933,R02026,3016_7577_7
7002,R02203,276_7
7011,R02235,7501_7
7012,R02235,266_7501_7
7013,R02236,7501_7
7014,R02236,266_7501_7
7017,R02244,7523_7
7041,R02322,7520_7541_7
7042,R02322,7520_7
7077,R02407,7527_7
7098,R02497,3447_7
7105,R02536,7524_7
7109,R02549,7524_7
7112,R02558,11_2002_2007_7
7134,R02678,7524_7
7147,R02705,2484_7512_7
7149,R02705,7512_7
7157,R02731,7525_7
7158,R02731,2004_7525_7
7198,R02940,7524_7
7203,R02957,7524_7
7213,R02985,11_2002_2007_7
7233,R03096,7552_7
7238,R03154,7527_7
7242,R03187,1143_2484_7604_7
7243,R03187,2484_7604_7
7263,R03315,7549_7
7270,R03337,276_7
7272,R03339,276_7
7295,R03383,327_4011_7584_7
7316,R03470,608_7579_7
7377,R03869,7524_7
7402,R03877,109_148_2004_2007_7
7403,R03877,109_148_2004_2007_3997_7
7427,R04065,7524_7
7467,R04326,2492_7571_7
7468,R04326,7571_7
7469,R04326,2003_206_301_304_325_7571_7
7471,R04377,7516_7
7472,R04377,7512_7
7492,R04435,2002_70_7
7493,R04444,2002_7524_7
7494,R04444,2002_503_7524_7
7495,R04444,7524_7
7496,R04445,2002_7524_7
7497,R04445,2002_503_7524_7
7498,R04445,7524_7
7506,R04480,207_7
7598,R04903,7524_7
7616,R04949,11_2002_2007_7
7625,R04998,11_2002_2007_7
7627,R05030,2007_7
7628,R05051,2002_7524_7
7629,R05051,2002_503_7524_7
7630,R05051,7524_7
7634,R05099,7524_7
7721,R05627,7523_7
7722,R05627,7
7740,R05795,109_11_206_221_277_7
7741,R05795,109_11_206_277_7
7743,R05809,1137_2007_7550_7
7744,R05809,1137_2007_4262_7550_7
7745,R05809,1137_7550_7
7746,R05813,7550_7
7748,R05813,1137_7550_7
7835,R06482,2003_2007_222_304_6051_6094_6113_7581_7
7850,R06568,7581_7
7853,R06586,3016_7577_7
7858,R06625,2486_7581_7
7859,R06635,7581_7
7860,R06637,7581_7
7861,R06641,7581_7
7862,R06644,7581_7
7863,R06645,7581_7
8015,R07456,2002_2007_7
8059,R07764,132_2002_2007_222_304_3323_7581_7
8061,R07764,132_2002_2007_222_304_3321_3323_7581_7
8062,R07765,132_2002_2007_222_304_3323_7581_7
8065,R07765,132_2002_2007_222_304_3321_3323_7581_7
8131,R08174,11_7579_7
8133,R08176,11_7579_7
8135,R08177,11_7579_7
8137,R08178,11_7579_7
8139,R08181,11_7579_7
8185,R08549,323_7522_7574_7
8186,R08549,147_323_325_7522_7574_7
8188,R08549,323_325_7522_7574_7
8196,R08620,2487_7542_7
8198,R08624,2487_7542_7
8199,R08628,2487_7542_7
8200,R08634,2487_7542_7
8201,R08641,2487_7542_7
8202,R08645,2487_7542_7
8217,R08808,7581_7
8218,R08810,7581_7
8240,R08981,375_7
8254,R09035,207_7
8318,R09380,7558_7
8322,R09381,207_7
8324,R09381,7558_7
8329,R09381,7579_7
8345,R09419,7581_7
8370,R09517,2007_7
8391,R09796,2007_7
8428,R10035,11_2002_2007_7
8432,R10040,11_2002_2007_7
8446,R10146,1_187_296_304_7514_7
8447,R10146,1_296_304_629_7514_7
8448,R10146,1_205_296_304_7514_7
8452,R10185,103_2004_3994_7578_7
8462,R10242,3447_7
8482,R10629,2007_7
8483,R10630,2007_7
8484,R10631,2007_7
8485,R10632,2007_7
8501,R10703,7524_7
8524,R10928,2007_376_7
8525,R10928,2007_220_7
8526,R10928,2007_220_376_7
8527,R10928,2007_7
8616,R11680,2007_3257_7
8617,R11680,2007_220_3257_7
8618,R11680,2007_7
8622,R11765,7501_7
8630,R12048,1_221_7514_7
8631,R12048,1_7514_7
8644,R12301,1_149_221_7514_7
8680,R00224,2003_7574_7
8687,R00321,7552_7
8704,R00636,2003_7574_7
8726,R01029,7579_7
8776,R01807,2007_7
8777,R01808,2007_7
8786,R02084,7527_7
8787,R02113,7512_7
8813,R02447,7581_7
8826,R02654,7512_7
8829,R02707,7512_7
8833,R02758,2007_7
8867,R03094,7512_7
8868,R03095,7584_7
8875,R03225,2007_4002_7
8881,R03297,7512_7
8897,R03482,7567_7
8898,R03486,7516_7
8900,R03490,7516_7
9006,R04493,7516_7
9018,R04581,7516_7
9021,R04584,7516_7
9032,R04671,373_7
9054,R05296,7579_7
9057,R05326,12_2002_2007_7
9059,R05328,7512_7
9098,R05769,7512_7
9187,R06863,7574_7
9188,R06863,7522_7574_7
9230,R07265,7512_7
9236,R07290,7527_7
9237,R07293,7579_7
9270,R07583,7525_7
9271,R07584,7525_7
9306,R08676,3304_3500_7512_7
9312,R08839,7512_7
9314,R08975,7579_7
9319,R09322,107_7
9339,R09527,7581_7
9353,R09557,7524_7
9360,R09589,327_4011_7584_7
9377,R09621,7581_7
9382,R09632,2002_2007_7
9383,R09632,12_2002_2007_7
9384,R09634,7512_7
9393,R09650,7579_7
9404,R09680,7579_7
9424,R09753,7512_7
9425,R09754,7512_7
9481,R09948,7561_7
9482,R09949,7561_7
9483,R09950,7561_7
9511,R10064,3016_7577_7
9526,R10135,7579_7
9534,R10172,7581_7
9537,R10189,276_7
9546,R10238,7581_7
9581,R10435,7512_7
9597,R10495,2003_323_327_4011_7584_7
9633,R10608,7553_7
9637,R10614,7527_7
9658,R10770,327_7584_7
9659,R10770,327_4011_7584_7
9681,R10861,7524_7
9682,R10862,7524_7
9735,R11124,2003_2007_222_6094_7581_7
9778,R11333,7560_7
9883,R11937,7512_7
9884,R11938,7512_7
9968,R12235,2003_327_4011_7584_7
9975,R12247,7516_7
9979,R12251,2007_7
10013,R12343,3016_7577_7
10018,R12349,12_2002_3339_4_702_7
10045,R12390,7529_7
10048,R12393,327_4011_7584_7
10051,R12396,327_4011_7584_7
10064,R12469,7512_7
10065,R12470,7512_7
10066,R12471,7512_7
10068,R12473,7579_7
10069,R12474,7579_7
10070,R12475,7579_7
10071,R12476,7579_7
10078,R12492,7527_7
10097,R12528,12_2002_3339_4_702_7
10108,R12537,7579_7
10145,R12616,7589_7
10151,R12623,7561_7
10152,R12624,7561_7
10153,R12625,7561_7
10161,R12640,327_4011_7584_7
10162,R12641,327_4011_7584_7
10163,R12642,327_4011_7584_7
10174,R12669,7534_7
10175,R12670,7574_7
10176,R12671,7567_7
10188,R12725,323_327_4011_7584_7
10191,R12735,7581_7
10261,R09508,205_221_2485_3697_4335_5100_633_7556_7
10393,R00538,7524_7
10394,R00634,7524_7
10422,R02610,3447_7
10533,R03950,1137_2003_4029_4049_7550_7
10534,R03950,1137_2003_7550_7
10536,R03950,1137_2007_7550_7
10537,R03950,1137_2003_4029_7550_7
10538,R03950,2007_7
10539,R03950,1137_7550_7
10540,R07237,1137_2003_4029_4049_7550_7
10541,R07237,1137_2003_7550_7
10543,R07237,1137_2007_7550_7
10544,R07237,1137_2003_4029_7550_7
10545,R07237,2007_7
10546,R07237,1137_7550_7
10547,R07238,1137_2003_4029_4049_7550_7
10548,R07238,1137_2003_7550_7
10550,R07238,1137_2007_7550_7
10551,R07238,1137_2003_4029_7550_7
10552,R07238,2007_7
10553,R07238,1137_7550_7
10593,R08575,2002_2007_7
10595,R08575,2007_7
10597,R02617,7558_7
10621,R12337,2003_2007_222_304_6094_7581_7
10649,R02760,207_7
10652,R02760,7558_7
10653,R02760,7579_7
10659,R02760,2007_7
10704,R10807,7516_7
10705,R10807,7512_7
10714,R04631,7516_7
10716,R05111,7516_7
10727,R01205,7516_7
10763,R11439,2002_70_7
10833,R10183,7516_7
10834,R10183,208_7516_7
10853,R02115,2007_7
10854,R02115,7579_7
10891,R08600,10_2007_3847_7
10892,R08600,10_2007_7
10893,R08600,2007_7
10894,R08601,10_2007_3847_7
10895,R08601,10_2007_7
10896,R08601,2007_7
10957,R00763,7525_7
10958,R00763,2004_7525_7
11170,R09537,7552_7
11207,R12257,7579_7
11271,R04100,197_2486_7
11276,R11775,4011_7584_7
11277,R07416,327_4011_7584_7
11286,R12330,2007_7
11288,R12331,2007_7
11495,LAO_FM,278_604_7
11497,RZ_133,2007_7
11498,RZ_491,275_3052_70_7541_7
12540,R00002_v1,2007_7
12549,R00006_v1,2003_304_7574_7
12550,R00008_v1,2487_7
12551,R00008_v2,2487_7
12552,R00008_v3,2487_7
12558,R00013_v1,2003_7574_7
12559,R00014_v1,2003_7574_7
12560,R00014_v1,7522_7574_7
12561,R00014_v1,2003_304_7574_7
12562,R00017_v1,107_7
12564,R00019_v1,101_2007_205_221_244_4025_4272_5100_581_7556_7
12565,R00019_v1,2007_205_221_244_4025_4272_5100_581_633_7556_7
12566,R00021_v1,2002_207_210_304_7
12567,R00021_v2,2002_207_210_304_7
12572,R00028_v1,12_2002_355_4178_7
12573,R00028_v1,12_2002_4178_7
12576,R00028_v2,12_2002_355_4178_7
12577,R00028_v2,12_2002_4178_7
12578,R00029_v1,107_7
12595,R00067_v1,2007_7
12597,R00069_v1,179_217_231_244_325_7
12598,R00069_v2,179_217_231_244_325_7
12618,R00084_v1,330_7523_7
12635,R00087_v1,304_378_7515_920_7
12636,R00087_v1,304_7515_7
12637,R00087_v1,304_378_7515_7
12639,R00087_v2,304_378_7515_920_7
12640,R00087_v2,304_7515_7
12641,R00087_v2,304_378_7515_7
12643,R00087_v3,304_378_7515_920_7
12644,R00087_v3,304_7515_7
12645,R00087_v3,304_378_7515_7
12648,R00089_v1,207_7
12649,R00089_v1,207_4035_4036_7
12653,R00089_v1,237_2498_7
12656,R00089_v2,207_7
12657,R00089_v2,207_4035_4036_7
12661,R00089_v2,237_2498_7
12664,R00089_v3,207_7
12665,R00089_v3,207_4035_4036_7
12669,R00089_v3,237_2498_7
12673,R00092_v1,7514_7
12674,R00093_v1,187_2002_2003_207_210_304_7
12678,R00100_v1,1_7514_7
12680,R00103_v1,304_7515_7
12681,R00103_v1,304_378_7515_7
12683,R00103_v1,304_378_7515_920_7
12685,R00103_v2,304_7515_7
12686,R00103_v2,304_378_7515_7
12688,R00103_v2,304_378_7515_920_7
12690,R00103_v3,304_7515_7
12691,R00103_v3,304_378_7515_7
12693,R00103_v3,304_378_7515_920_7
12694,R00104_v1,2007_4004_7
12695,R00104_v2,2007_4004_7
12696,R00104_v3,2007_4004_7
12697,R00104_v4,2007_4004_7
12698,R00105_v1,2007_4004_7
12704,R00111_v1,1_262_3687_7514_7
12706,R00111_v1,1_262_3687_7514_7
12708,R00111_v2,1_262_3687_7514_7
12710,R00111_v2,1_262_3687_7514_7
12713,R00114_v1,187_2002_2003_207_210_304_7
12732,R00135_v1,2011_7529_7
12733,R00135_v1,7579_7
12743,R00143_v1,107_5_7
12744,R00143_v1,4017_7586_7
12745,R00143_v1,7586_7
12746,R00145_v1,2003_2007_7
12749,R00146_v1,2003_2007_7
12754,R00149_v1,101_2003_2007_206_2487_7543_7
12755,R00153_v1,2007_7
12766,R00158_v1,7531_7
12772,R00160_v1,304_378_7515_920_7
12773,R00160_v1,304_7515_7
12775,R00160_v1,304_378_7515_7
12776,R00160_v2,304_378_7515_920_7
12777,R00160_v2,304_7515_7
12779,R00160_v2,304_378_7515_7
