ec,cath_code_rule,rn
2.8.4.4,2.40_3.80,R10653
2.8.4.4,2.40_3.80,R10654
2.8.5.2,1.10,R12163
2.8.5.2,1.10,R12164
2.9.1.1,3.40_3.90,R08219
2.9.1.2,1.10_3.40_3.90,R08224
2.9.1.2,3.40,R08224
3.1.1.1,2.40_3.40,R08220
3.1.1.1,2.40_3.40,R08249
3.1.1.1,2.40_3.40,R08251
3.1.1.1,2.40_3.40,R08295
3.1.1.1,2.40_3.40,R08300
3.1.1.1,2.40_3.40,R00630
3.1.1.1,2.40_3.40,R06728
3.1.1.1,2.40_3.40,R08255
3.1.1.1,2.40_3.40,R08258
3.1.1.1,2.60_3.40,R08220
3.1.1.1,2.60_3.40,R08249
3.1.1.1,2.60_3.40,R08251
3.1.1.1,2.60_3.40,R08295
3.1.1.1,2.60_3.40,R08300
3.1.1.1,2.60_3.40,R00630
3.1.1.1,2.60_3.40,R06728
3.1.1.1,2.60_3.40,R08255
3.1.1.1,2.60_3.40,R08258
3.1.1.1,3.40,R08220
3.1.1.1,3.40,R08249
3.1.1.1,3.40,R08251
3.1.1.1,3.40,R08295
3.1.1.1,3.40,R08300
3.1.1.1,3.40,R00630
3.1.1.1,3.40,R06728
3.1.1.1,3.40,R08255
3.1.1.1,3.40,R08258
3.1.1.101,3.40,R11540
3.1.1.106,3.40,R12390
3.1.1.106,3.40,R12391
3.1.1.11,2.160,R06250
3.1.1.11,2.160,R02362
3.1.1.112,3.40,R12516
3.1.1.13,3.40,R01462
3.1.1.13,3.40,R02115
3.1.1.17,2.120,R02933
3.1.1.17,2.120,R03751
3.1.1.17,2.120,R04785
3.1.1.17,2.120,R01519
3.1.1.2,2.120,R01241
3.1.1.2,2.120,R06893
3.1.1.2,2.120,R07342
3.1.1.2,3.40,R01241
3.1.1.2,3.40,R06893
3.1.1.2,3.40,R07342
3.1.1.20,3.40,R00053
3.1.1.23,3.40,R01351
3.1.1.23,3.40,R01352
3.1.1.24,3.40,R02991
3.1.1.25,3.20,R02933
3.1.1.25,3.20,R03034
3.1.1.25,3.20,R03708
3.1.1.26,2.60_3.40,R04471
3.1.1.26,2.60_3.40,R03467
3.1.1.27,3.60,R02992
3.1.1.29,2.40_3.30,R04238
3.1.1.29,3.30,R04238
3.1.1.29,3.40,R04238
3.1.1.3,1.10_3.40,R02687
3.1.1.3,1.10_3.40,R02688
3.1.1.3,1.10_3.40,R05209
3.1.1.3,1.10_3.40,R01369
3.1.1.3,1.10_3.40,R02250
3.1.1.3,2.60_3.40,R02687
3.1.1.3,2.60_3.40,R02688
3.1.1.3,2.60_3.40,R05209
3.1.1.3,2.60_3.40,R01369
3.1.1.3,2.60_3.40,R02250
3.1.1.3,3.40,R02687
3.1.1.3,3.40,R02688
3.1.1.3,3.40,R05209
3.1.1.3,3.40,R01369
3.1.1.3,3.40,R02250
3.1.1.31,2.130,R02035
3.1.1.31,3.40,R02035
3.1.1.32,2.40,R02054
3.1.1.32,2.40,R04034
3.1.1.32,2.40,R07860
3.1.1.32,2.40,R01314
3.1.1.32,2.40,R01316
3.1.1.32,3.40,R02054
3.1.1.32,3.40,R04034
3.1.1.32,3.40,R07860
3.1.1.32,3.40,R01314
3.1.1.32,3.40,R01316
3.1.1.32,3.90,R02054
3.1.1.32,3.90,R04034
3.1.1.32,3.90,R07860
3.1.1.32,3.90,R01314
3.1.1.32,3.90,R01316
3.1.1.4,1.20,R02053
3.1.1.4,1.20,R03107
3.1.1.4,1.20,R07379
3.1.1.4,1.20,R07387
3.1.1.4,1.20,R01313
3.1.1.4,1.20,R01315
3.1.1.4,1.20,R01317
3.1.1.4,1.20,R07064
3.1.1.4,1.20,R07859
3.1.1.4,2.170,R02053
3.1.1.4,2.170,R03107
3.1.1.4,2.170,R07379
3.1.1.4,2.170,R07387
3.1.1.4,2.170,R01313
3.1.1.4,2.170,R01315
3.1.1.4,2.170,R01317
3.1.1.4,2.170,R07064
3.1.1.4,2.170,R07859
3.1.1.4,2.40,R02053
3.1.1.4,2.40,R03107
3.1.1.4,2.40,R07379
3.1.1.4,2.40,R07387
3.1.1.4,2.40,R01313
3.1.1.4,2.40,R01315
3.1.1.4,2.40,R01317
3.1.1.4,2.40,R07064
3.1.1.4,2.40,R07859
3.1.1.4,2.60,R02053
3.1.1.4,2.60,R03107
3.1.1.4,2.60,R07379
3.1.1.4,2.60,R07387
3.1.1.4,2.60,R01313
3.1.1.4,2.60,R01315
3.1.1.4,2.60,R01317
3.1.1.4,2.60,R07064
3.1.1.4,2.60,R07859
3.1.1.4,2.60_3.40,R02053
3.1.1.4,2.60_3.40,R03107
3.1.1.4,2.60_3.40,R07379
3.1.1.4,2.60_3.40,R07387
3.1.1.4,2.60_3.40,R01313
3.1.1.4,2.60_3.40,R01315
3.1.1.4,2.60_3.40,R01317
3.1.1.4,2.60_3.40,R07064
3.1.1.4,2.60_3.40,R07859
3.1.1.4,3.30_3.40,R02053
3.1.1.4,3.30_3.40,R03107
3.1.1.4,3.30_3.40,R07379
3.1.1.4,3.30_3.40,R07387
3.1.1.4,3.30_3.40,R01313
3.1.1.4,3.30_3.40,R01315
3.1.1.4,3.30_3.40,R01317
3.1.1.4,3.30_3.40,R07064
3.1.1.4,3.30_3.40,R07859
3.1.1.4,3.40,R02053
3.1.1.4,3.40,R03107
3.1.1.4,3.40,R07379
3.1.1.4,3.40,R07387
3.1.1.4,3.40,R01313
3.1.1.4,3.40,R01315
3.1.1.4,3.40,R01317
3.1.1.4,3.40,R07064
3.1.1.4,3.40,R07859
3.1.1.4,3.90,R02053
3.1.1.4,3.90,R03107
3.1.1.4,3.90,R07379
3.1.1.4,3.90,R07387
3.1.1.4,3.90,R01313
3.1.1.4,3.90,R01315
3.1.1.4,3.90,R01317
3.1.1.4,3.90,R07064
3.1.1.4,3.90,R07859
3.1.1.41,3.40,R03062
3.1.1.43,1.10_2.60_3.40,R04191
3.1.1.45,3.40,R05510
3.1.1.45,3.40,R05511
3.1.1.45,3.40,R06835
3.1.1.45,3.40,R06838
3.1.1.45,3.40,R08120
3.1.1.45,3.40,R08121
3.1.1.45,3.40,R09136
3.1.1.45,3.40,R09220
3.1.1.45,3.40,R09222
3.1.1.45,3.40,R03893
3.1.1.47,3.40,R04452
3.1.1.5,2.60,R01309
3.1.1.5,2.60,R02744
3.1.1.5,2.60,R02746
3.1.1.5,2.60,R02747
3.1.1.5,2.60,R03416
3.1.1.5,2.60,R03417
3.1.1.5,2.60,R07291
3.1.1.5,2.60_3.40,R01309
3.1.1.5,2.60_3.40,R02744
3.1.1.5,2.60_3.40,R02746
3.1.1.5,2.60_3.40,R02747
3.1.1.5,2.60_3.40,R03416
3.1.1.5,2.60_3.40,R03417
3.1.1.5,2.60_3.40,R07291
3.1.1.5,3.40,R01309
3.1.1.5,3.40,R02744
3.1.1.5,3.40,R02746
3.1.1.5,3.40,R02747
3.1.1.5,3.40,R03416
3.1.1.5,3.40,R03417
3.1.1.5,3.40,R07291
3.1.1.53,2.20_3.90,R01810
3.1.1.53,2.20_3.90,R08600
3.1.1.53,2.20_3.90,R08601
3.1.1.53,3.90,R01810
3.1.1.53,3.90,R08600
3.1.1.53,3.90,R08601
3.1.1.56,3.40,R04141
3.1.1.57,3.20,R04277
3.1.1.6,3.40,R00628
3.1.1.61,3.30,R02624
3.1.1.61,3.40,R02624
3.1.1.7,3.40,R01026
3.1.1.73,3.40,R07292
3.1.1.74,3.40,R05793
3.1.1.75,3.40,R05118
3.1.1.75,3.40,R05797
3.1.1.77,2.40,R05792
3.1.1.78,3.40,R05825
3.1.1.8,3.40,R01029
3.1.1.81,2.120,R08970
3.1.1.81,3.60,R08970
3.1.1.82,3.40,R08974
3.1.1.82,3.40,R08975
3.1.1.82,3.40,R08976
3.1.1.84,1.10_2.60_3.40,R06728
3.1.1.85,3.40,R09725
3.1.1.95,3.40,R09337
3.1.1.95,3.40,R10545
3.1.2.1,3.10,R00227
3.1.2.1,3.40,R00227
3.1.2.12,3.40,R00527
3.1.2.14,1.10,R04014
3.1.2.14,1.10,R08159
3.1.2.14,1.10,R08162
3.1.2.14,1.10,R08163
3.1.2.14,1.10,R12329
3.1.2.14,1.10,R02814
3.1.2.14,1.10_3.30_3.40,R04014
3.1.2.14,1.10_3.30_3.40,R08159
3.1.2.14,1.10_3.30_3.40,R08162
3.1.2.14,1.10_3.30_3.40,R08163
3.1.2.14,1.10_3.30_3.40,R12329
3.1.2.14,1.10_3.30_3.40,R02814
3.1.2.14,1.10_3.40,R04014
3.1.2.14,1.10_3.40,R08159
3.1.2.14,1.10_3.40,R08162
3.1.2.14,1.10_3.40,R08163
3.1.2.14,1.10_3.40,R12329
3.1.2.14,1.10_3.40,R02814
3.1.2.14,1.20_2.40_3.10_3.20_3.30_3.40_6.10,R01706
3.1.2.14,1.20_2.40_3.10_3.20_3.30_3.40_6.10,R04014
3.1.2.14,1.20_2.40_3.10_3.20_3.30_3.40_6.10,R08159
3.1.2.14,1.20_2.40_3.10_3.20_3.30_3.40_6.10,R08162
3.1.2.14,1.20_2.40_3.10_3.20_3.30_3.40_6.10,R08163
3.1.2.14,1.20_2.40_3.10_3.20_3.30_3.40_6.10,R12329
3.1.2.14,1.20_2.40_3.10_3.20_3.30_3.40_6.10,R02814
3.1.2.14,3.10,R01706
3.1.2.14,3.10,R04014
3.1.2.14,3.10,R08159
3.1.2.14,3.10,R08162
3.1.2.14,3.10,R08163
3.1.2.14,3.10,R12329
3.1.2.14,3.10,R02814
3.1.2.14,3.10_3.30_3.40_3.90,R04014
3.1.2.14,3.10_3.30_3.40_3.90,R08159
3.1.2.14,3.10_3.30_3.40_3.90,R08162
3.1.2.14,3.10_3.30_3.40_3.90,R08163
3.1.2.14,3.10_3.30_3.40_3.90,R12329
3.1.2.14,3.10_3.30_3.40_3.90,R02814
3.1.2.14,3.30_3.40,R04014
3.1.2.14,3.30_3.40,R08159
3.1.2.14,3.30_3.40,R08162
3.1.2.14,3.30_3.40,R08163
3.1.2.14,3.30_3.40,R12329
3.1.2.14,3.30_3.40,R02814
3.1.2.14,3.30_3.40_6.10_6.20,R01706
3.1.2.14,3.30_3.40_6.10_6.20,R04014
3.1.2.14,3.30_3.40_6.10_6.20,R08159
3.1.2.14,3.30_3.40_6.10_6.20,R08162
3.1.2.14,3.30_3.40_6.10_6.20,R08163
3.1.2.14,3.30_3.40_6.10_6.20,R12329
3.1.2.14,3.30_3.40_6.10_6.20,R02814
3.1.2.14,3.40,R04014
3.1.2.14,3.40,R08159
3.1.2.14,3.40,R08162
3.1.2.14,3.40,R08163
3.1.2.14,3.40,R12329
3.1.2.14,3.40,R02814
3.1.2.14,3.40_3.90,R04014
3.1.2.14,3.40_3.90,R08159
3.1.2.14,3.40_3.90,R08162
3.1.2.14,3.40_3.90,R08163
3.1.2.14,3.40_3.90,R12329
3.1.2.14,3.40_3.90,R02814
3.1.2.2,2.60_3.40,R08174
3.1.2.2,2.60_3.40,R08175
3.1.2.2,2.60_3.40,R08176
3.1.2.2,2.60_3.40,R08177
3.1.2.2,2.60_3.40,R08178
3.1.2.2,2.60_3.40,R08179
3.1.2.2,2.60_3.40,R08180
3.1.2.2,2.60_3.40,R08181
3.1.2.2,2.60_3.40,R08182
3.1.2.2,2.60_3.40,R08183
3.1.2.2,2.60_3.40,R09450
3.1.2.2,2.60_3.40,R01274
3.1.2.2,3.10,R08174
3.1.2.2,3.10,R08175
3.1.2.2,3.10,R08176
3.1.2.2,3.10,R08177
3.1.2.2,3.10,R08178
3.1.2.2,3.10,R08179
3.1.2.2,3.10,R08180
3.1.2.2,3.10,R08181
3.1.2.2,3.10,R08182
3.1.2.2,3.10,R08183
3.1.2.2,3.10,R09450
3.1.2.2,3.10,R01274
3.1.2.2,3.30,R08174
3.1.2.2,3.30,R08175
3.1.2.2,3.30,R08176
3.1.2.2,3.30,R08177
3.1.2.2,3.30,R08178
3.1.2.2,3.30,R08179
3.1.2.2,3.30,R08180
3.1.2.2,3.30,R08181
3.1.2.2,3.30,R08182
3.1.2.2,3.30,R08183
3.1.2.2,3.30,R09450
3.1.2.2,3.30,R01274
3.1.2.2,3.40,R08174
3.1.2.2,3.40,R08175
3.1.2.2,3.40,R08176
3.1.2.2,3.40,R08177
3.1.2.2,3.40,R08178
3.1.2.2,3.40,R08179
3.1.2.2,3.40,R08180
3.1.2.2,3.40,R08181
3.1.2.2,3.40,R08182
3.1.2.2,3.40,R08183
3.1.2.2,3.40,R09450
3.1.2.2,3.40,R01274
3.1.2.20,3.10,R00383
3.1.2.22,3.40,R01705
3.1.2.22,3.40,R08602
3.1.2.23,3.10,R01301
3.1.2.28,3.10,R07262
3.1.2.29,3.10,R09643
3.1.2.3,2.60_3.40,R00407
3.1.2.32,3.60,R11542
3.1.2.4,3.90,R03158
3.1.2.4,3.90,R05064
3.1.2.4,3.90,R03352
3.1.2.6,3.60,R01736
3.1.2.6,3.60,R04090
3.1.3.1,1.10_3.40,R01010
3.1.3.1,1.10_3.40,R04620
3.1.3.1,1.10_3.40,R00626
3.1.3.1,1.10_3.40,R02135
3.1.3.1,1.10_3.40,R03024
3.1.3.1,1.10_3.40_4.10_6.20,R01010
3.1.3.1,1.10_3.40_4.10_6.20,R04620
3.1.3.1,1.10_3.40_4.10_6.20,R00626
3.1.3.1,1.10_3.40_4.10_6.20,R02135
3.1.3.1,1.10_3.40_4.10_6.20,R03024
3.1.3.1,2.60_3.60,R01010
3.1.3.1,2.60_3.60,R04620
3.1.3.1,2.60_3.60,R00626
3.1.3.1,2.60_3.60,R02135
3.1.3.1,2.60_3.60,R03024
3.1.3.1,3.30_3.40,R01010
3.1.3.1,3.30_3.40,R04620
3.1.3.1,3.30_3.40,R00626
3.1.3.1,3.30_3.40,R02135
3.1.3.1,3.30_3.40,R03024
3.1.3.1,3.40,R01010
3.1.3.1,3.40,R04620
3.1.3.1,3.40,R00626
3.1.3.1,3.40,R02135
3.1.3.1,3.40,R03024
3.1.3.10,1.10_3.40,R00304
3.1.3.10,1.10_3.40,R00947
3.1.3.10,3.40,R00304
3.1.3.10,3.40,R00947
3.1.3.103,3.40,R11440
3.1.3.104,1.10_3.40,R07280
3.1.3.11,3.30_3.40,R01845
3.1.3.11,3.30_3.40,R00762
3.1.3.11,3.30_3.40,R04780
3.1.3.11,6.10,R01845
3.1.3.11,6.10,R00762
3.1.3.11,6.10,R04780
3.1.3.12,1.20_3.30_3.40,R06228
3.1.3.12,1.20_3.30_3.40,R02778
3.1.3.12,3.30_3.40,R06228
3.1.3.12,3.30_3.40,R02778
3.1.3.15,3.20,R03013
3.1.3.15,3.30,R03013
3.1.3.15,3.30_3.40,R03013
3.1.3.15,3.40,R03013
3.1.3.16,1.10,R00164
3.1.3.16,1.10_3.40,R00164
3.1.3.16,1.10_3.60,R00164
3.1.3.16,1.25,R00164
3.1.3.16,1.25_3.60,R00164
3.1.3.16,2.60,R00164
3.1.3.16,2.60_3.90,R00164
3.1.3.16,3.10,R00164
3.1.3.16,3.10_3.40,R00164
3.1.3.16,3.30,R00164
3.1.3.16,3.30_3.60,R00164
3.1.3.16,3.30_6.10,R00164
3.1.3.16,3.40,R00164
3.1.3.16,3.40_6.10,R00164
3.1.3.16,3.60,R00164
3.1.3.16,3.90,R00164
3.1.3.18,1.10_3.40,R01334
3.1.3.18,3.40_3.90,R01334
3.1.3.2,1.20,R01010
3.1.3.2,1.20,R00548
3.1.3.2,1.20,R00626
3.1.3.2,1.20,R02135
3.1.3.2,1.20,R03024
3.1.3.2,1.20,R11527
3.1.3.2,2.60_3.60,R00548
3.1.3.2,2.60_3.60,R11527
3.1.3.2,3.40,R00548
3.1.3.2,3.40,R11527
3.1.3.2,3.60,R01010
3.1.3.2,3.60,R00548
3.1.3.2,3.60,R00626
3.1.3.2,3.60,R02135
3.1.3.2,3.60,R03024
3.1.3.2,3.60,R11527
3.1.3.21,1.10_3.40,R00841
3.1.3.21,1.10_3.40,R07298
3.1.3.21,1.10_3.40,R08658
3.1.3.21,3.30_3.40,R00841
3.1.3.21,3.30_3.40,R07298
3.1.3.21,3.30_3.40,R08658
3.1.3.21,3.40,R00841
3.1.3.21,3.40,R07298
3.1.3.21,3.40,R08658
3.1.3.22,1.10_3.40,R02167
3.1.3.23,1.10_3.40,R00804
3.1.3.23,3.30_3.40,R00804
3.1.3.24,3.40_3.90,R06211
3.1.3.24,3.40_3.90,R00805
3.1.3.25,3.30_3.40,R01185
3.1.3.25,3.30_3.40,R01186
3.1.3.25,3.30_3.40,R01187
3.1.3.25,3.30_3.40,R07343
3.1.3.26,3.40,R03372
3.1.3.27,1.20,R02029
3.1.3.27,3.40,R02029
3.1.3.27,3.90,R02029
3.1.3.29,1.20_3.40,R01805
3.1.3.29,1.20_3.40,R02597
3.1.3.3,1.10,R00582
3.1.3.3,1.10,R02853
3.1.3.3,1.10_3.30_3.40,R00582
3.1.3.3,1.10_3.30_3.40,R02853
3.1.3.3,1.10_3.40,R00582
3.1.3.3,1.10_3.40,R02853
3.1.3.3,3.30_3.40,R00582
3.1.3.3,3.30_3.40,R02853
3.1.3.3,3.40,R00582
3.1.3.3,3.40,R02853
3.1.3.3,3.40_3.90,R00582
3.1.3.3,3.40_3.90,R02853
3.1.3.3,3.60,R00582
3.1.3.3,3.60,R02853
3.1.3.32,2.60,R02248
3.1.3.32,2.60_3.40,R02248
3.1.3.32,3.40,R02248
3.1.3.33,2.40_3.20_3.30_3.40,R02249
3.1.3.33,2.40_3.30_4.10,R02249
3.1.3.33,3.20,R02249
3.1.3.33,3.30,R02249
3.1.3.33,3.40,R02249
3.1.3.33,3.40_3.90,R02249
3.1.3.33,3.90,R02249
3.1.3.34,3.40,R02751
3.1.3.36,1.10_2.60,R09827
3.1.3.36,1.10_2.60,R04404
3.1.3.36,2.30,R09827
3.1.3.36,2.30,R04404
3.1.3.36,2.60,R09827
3.1.3.36,2.60,R04404
3.1.3.36,3.30,R09827
3.1.3.36,3.30,R04404
3.1.3.36,3.60,R09827
3.1.3.36,3.60,R04404
3.1.3.37,3.40,R01845
3.1.3.4,1.20,R04162
3.1.3.4,1.20,R06520
3.1.3.4,1.20,R06521
3.1.3.4,1.20,R06522
3.1.3.4,1.20,R02239
3.1.3.43,3.60,R03450
3.1.3.45,3.40,R03350
3.1.3.46,3.40,R00763
3.1.3.46,3.40,R02731
3.1.3.48,1.10,R02585
3.1.3.48,1.20_3.90,R02585
3.1.3.48,1.25,R02585
3.1.3.48,2.30,R02585
3.1.3.48,2.60,R02585
3.1.3.48,2.60_3.90,R02585
3.1.3.48,3.10,R02585
3.1.3.48,3.20,R02585
3.1.3.48,3.30,R02585
3.1.3.48,3.30_3.90,R02585
3.1.3.48,3.40,R02585
3.1.3.48,3.60,R02585
3.1.3.48,3.90,R02585
3.1.3.48,4.10,R02585
3.1.3.5,1.10_3.40,R01569
3.1.3.5,1.10_3.40,R01664
3.1.3.5,1.10_3.40,R01968
3.1.3.5,1.10_3.40,R02088
3.1.3.5,1.10_3.40,R02102
3.1.3.5,1.10_3.40,R00183
3.1.3.5,1.10_3.40,R00511
3.1.3.5,1.10_3.40,R00963
3.1.3.5,1.10_3.40,R01126
3.1.3.5,1.10_3.40,R01227
3.1.3.5,1.10_3.40,R02323
3.1.3.5,1.10_3.40,R02719
3.1.3.5,1.10_3.40,R03346
3.1.3.5,1.10_3.40,R07297
3.1.3.5,2.40,R01569
3.1.3.5,2.40,R01664
3.1.3.5,2.40,R01968
3.1.3.5,2.40,R02088
3.1.3.5,2.40,R02102
3.1.3.5,2.40,R00183
3.1.3.5,2.40,R00511
3.1.3.5,2.40,R00963
3.1.3.5,2.40,R01126
3.1.3.5,2.40,R01227
3.1.3.5,2.40,R02323
3.1.3.5,2.40,R02719
3.1.3.5,2.40,R03346
3.1.3.5,2.40,R07297
3.1.3.5,3.40,R01569
3.1.3.5,3.40,R01664
3.1.3.5,3.40,R01968
3.1.3.5,3.40,R02088
3.1.3.5,3.40,R02102
3.1.3.5,3.40,R00183
3.1.3.5,3.40,R00511
3.1.3.5,3.40,R00963
3.1.3.5,3.40,R01126
3.1.3.5,3.40,R01227
3.1.3.5,3.40,R02323
3.1.3.5,3.40,R02719
3.1.3.5,3.40,R03346
3.1.3.5,3.40,R07297
3.1.3.5,3.60,R01569
3.1.3.5,3.60,R01664
3.1.3.5,3.60,R01968
3.1.3.5,3.60,R02088
3.1.3.5,3.60,R02102
3.1.3.5,3.60,R00183
3.1.3.5,3.60,R00511
3.1.3.5,3.60,R00963
3.1.3.5,3.60,R01126
3.1.3.5,3.60,R01227
3.1.3.5,3.60,R02323
3.1.3.5,3.60,R02719
3.1.3.5,3.60,R03346
3.1.3.5,3.60,R07297
3.1.3.5,3.60_3.90,R01569
3.1.3.5,3.60_3.90,R01664
3.1.3.5,3.60_3.90,R01968
3.1.3.5,3.60_3.90,R02088
3.1.3.5,3.60_3.90,R02102
3.1.3.5,3.60_3.90,R00183
3.1.3.5,3.60_3.90,R00511
3.1.3.5,3.60_3.90,R00963
3.1.3.5,3.60_3.90,R01126
3.1.3.5,3.60_3.90,R01227
3.1.3.5,3.60_3.90,R02323
3.1.3.5,3.60_3.90,R02719
3.1.3.5,3.60_3.90,R03346
3.1.3.5,3.60_3.90,R07297
3.1.3.50,1.10_3.40,R02866
3.1.3.53,3.60,R03151
3.1.3.56,1.10_2.60,R03394
3.1.3.56,1.10_2.60,R03430
3.1.3.56,2.30,R03394
3.1.3.56,2.30,R03430
3.1.3.56,2.60,R03394
3.1.3.56,2.60,R03430
3.1.3.56,3.30,R03394
3.1.3.56,3.30,R03430
3.1.3.56,3.60,R03394
3.1.3.56,3.60,R03430
3.1.3.57,3.30_3.40,R03427
3.1.3.57,3.30_3.40,R03393
3.1.3.57,3.30_3.40_4.10,R03427
3.1.3.57,3.30_3.40_4.10,R03393
3.1.3.6,3.40,R01562
3.1.3.6,3.40,R01877
3.1.3.6,3.40,R02148
3.1.3.6,3.40,R02370
3.1.3.6,3.40,R03060
3.1.3.6,3.60,R01562
3.1.3.6,3.60,R01877
3.1.3.6,3.60,R02148
3.1.3.6,3.60,R02370
3.1.3.6,3.60,R03060
3.1.3.60,3.60,R00208
3.1.3.64,1.10_1.20,R03330
3.1.3.64,1.10_1.20,R06875
3.1.3.64,1.10_1.20,R03363
3.1.3.64,2.30,R03330
3.1.3.64,2.30,R06875
3.1.3.64,2.30,R03363
3.1.3.67,2.60_3.90,R03363
3.1.3.67,2.60_3.90,R04513
3.1.3.68,1.10_3.40,R08548
3.1.3.68,1.10_3.40,R02587
3.1.3.7,3.10_3.90,R00508
3.1.3.7,3.10_3.90,R00188
3.1.3.7,3.30_3.40,R00508
3.1.3.7,3.30_3.40,R00188
3.1.3.7,3.90,R00508
3.1.3.7,3.90,R00188
3.1.3.70,3.30_3.40,R05790
3.1.3.70,3.40,R05790
3.1.3.71,3.90,R05789
3.1.3.72,3.30_3.90,R07583
3.1.3.73,3.30,R11173
3.1.3.73,3.30,R04594
3.1.3.73,3.40,R11173
3.1.3.73,3.40,R04594
3.1.3.74,3.40,R01911
3.1.3.74,3.40,R02494
3.1.3.74,3.40,R00173
3.1.3.75,1.20_3.40,R06870
3.1.3.75,1.20_3.40,R06871
3.1.3.76,1.10_3.40,R07582
3.1.3.76,3.40,R07582
3.1.3.77,1.10_3.40,R07395
3.1.3.77,1.10_3.40,R07393
3.1.3.77,1.10_3.40,R07394
3.1.3.8,2.120,R03371
3.1.3.8,3.30_3.90,R03371
3.1.3.8,3.40,R03371
3.1.3.81,1.20,R09644
3.1.3.82,3.40,R05647
3.1.3.85,3.40,R09664
3.1.3.86,1.10,R09827
3.1.3.87,3.40_3.90,R07394
3.1.3.89,1.10,R01569
3.1.3.89,1.10,R01664
3.1.3.89,1.10,R01968
3.1.3.89,1.10,R02088
3.1.3.89,1.10,R02102
3.1.3.89,1.10,R10776
3.1.3.91,1.10_3.40,R10546
3.1.3.92,3.30_3.40,R10547
3.1.3.94,3.30_3.40,R10622
3.1.3.95,2.30,R10928
3.1.3.96,1.10_3.40,R11180
3.1.3.97,1.10_3.20,R00188
3.1.3.97,1.10_3.20,R11188
3.1.4.11,1.10_1.20_2.30_2.60_3.20,R03332
3.1.4.11,1.10_1.20_2.30_2.60_3.20,R10952
3.1.4.11,1.10_1.20_2.30_2.60_3.20,R03435
3.1.4.11,1.10_2.30_2.60_3.20,R03332
3.1.4.11,1.10_2.30_2.60_3.20,R10952
3.1.4.11,1.10_2.30_2.60_3.20,R03435
3.1.4.11,1.10_2.60_3.20,R03332
3.1.4.11,1.10_2.60_3.20,R10952
3.1.4.11,1.10_2.60_3.20,R03435
3.1.4.11,1.20,R03332
3.1.4.11,1.20,R10952
3.1.4.11,1.20,R03435
3.1.4.11,2.30,R03332
3.1.4.11,2.30,R10952
3.1.4.11,2.30,R03435
3.1.4.11,2.60_3.20,R03332
3.1.4.11,2.60_3.20,R10952
3.1.4.11,2.60_3.20,R03435
3.1.4.11,3.10,R03332
3.1.4.11,3.10,R10952
3.1.4.11,3.10,R03435
3.1.4.11,3.20,R03332
3.1.4.11,3.20,R10952
3.1.4.11,3.20,R03435
3.1.4.11,3.30,R03332
3.1.4.11,3.30,R10952
3.1.4.11,3.30,R03435
3.1.4.12,3.40,R02541
3.1.4.12,3.60,R02541
3.1.4.16,3.60,R03423
3.1.4.16,3.60,R03537
3.1.4.16,3.60,R03538
3.1.4.16,3.60,R03929
3.1.4.16,3.60,R05135
3.1.4.17,1.10,R00191
3.1.4.17,1.10,R01234
3.1.4.17,1.10,R03259
3.1.4.17,1.10_3.30,R00191
3.1.4.17,1.10_3.30,R01234
3.1.4.17,1.10_3.30,R03259
3.1.4.17,2.70,R00191
3.1.4.17,2.70,R01234
3.1.4.17,2.70,R03259
3.1.4.17,3.30,R00191
3.1.4.17,3.30,R01234
3.1.4.17,3.30,R03259
3.1.4.2,2.60,R01470
3.1.4.2,2.60,R01030
3.1.4.3,1.10,R02027
3.1.4.3,1.10,R02052
3.1.4.3,1.10,R03332
3.1.4.3,1.10,R07381
3.1.4.3,1.10,R01312
3.1.4.3,1.10_2.60,R02027
3.1.4.3,1.10_2.60,R02052
3.1.4.3,1.10_2.60,R03332
3.1.4.3,1.10_2.60,R07381
3.1.4.3,1.10_2.60,R01312
3.1.4.3,3.60,R02027
3.1.4.3,3.60,R02052
3.1.4.3,3.60,R03332
3.1.4.3,3.60,R07381
3.1.4.3,3.60,R01312
3.1.4.35,4.10,R01234
3.1.4.37,3.90,R03422
3.1.4.38,3.30_3.40,R02591
3.1.4.38,3.60,R02591
3.1.4.39,3.40,R07388
3.1.4.39,3.40,R04362
3.1.4.39,3.40_4.10,R07388
3.1.4.39,3.40_4.10,R04362
3.1.4.4,3.30,R02051
3.1.4.4,3.30,R07385
3.1.4.4,3.30,R01310
3.1.4.46,3.20,R00857
3.1.4.46,3.20,R01030
3.1.4.46,3.20,R01470
3.1.4.52,3.20,R08991
3.1.4.52,3.20_3.30,R08991
3.1.4.52,3.30,R08991
3.1.4.53,3.30_3.60,R00191
3.1.4.53,3.60,R00191
3.1.4.55,3.60,R10205
3.1.4.58,3.90,R11786
3.1.4.59,3.30,R12345
3.1.5.1,1.10,R01856
3.1.5.1,2.40_3.40,R01856
3.1.6.1,3.30_3.40,R04856
3.1.6.1,3.30_3.40,R06280
3.1.6.1,3.30_3.40,R01243
3.1.6.1,3.30_3.40,R03980
3.1.6.12,3.30_3.40,R07823
3.1.6.12,3.40,R07823
3.1.6.2,1.10_3.30_3.40,R08941
3.1.6.2,1.10_3.30_3.40,R08942
3.1.6.2,1.10_3.30_3.40,R03404
3.1.6.4,3.30_3.40,R07806
3.1.7.2,1.10,R00336
3.1.7.2,1.10_3.30,R00336
3.1.8.1,2.120,R05421
